block	ks	kn	org_chr1	start1	stop1	gene1	org_chr2	start2	stop2	gene2
#5f	0.1017	0.0379	a6807_2	65484793	65482218	Sb02g030410	b8082_7	136065968	136063051	GRMZM2G073228
#5f	0.4012	0.0773	a6807_2	65488459	65488989	Sb02g030420	b8082_7	136068798	136069346	GRMZM2G073377
#5f	0.1477	0.0500	a6807_2	65494451	65489552	Sb02g030430	b8082_7	136078914	136069863	GRMZM2G073504
#5f	0.3629	0.0240	a6807_2	65535860	65530369	Sb02g030470	b8082_7	136101343	136106154	GRMZM2G116658
#5f	0.1726	0.0273	a6807_2	65593688	65590200	Sb02g030550	b8082_7	136306462	136309916	GRMZM2G052610
#5f	0.2725	0.0093	a6807_2	65682274	65687937	Sb02g030650	b8082_7	136804191	136813585	GRMZM2G110500
#5f	0.4405	0.0282	a6807_2	65694703	65693801	Sb02g030660	b8082_7	136818735	136817844	GRMZM2G041462
#5f	1.5907	1.2005	a6807_2	65708145	65707879	Sb02g030670	b8082_7	136836871	136836564	GRMZM2G338916
#5f	0.2636	0.0696	a6807_2	65713482	65709344	Sb02g030680	b8082_7	136842661	136838555	GRMZM2G338928
#5f	0.1384	0.0279	a6807_2	65720371	65723158	Sb02g030690	b8082_7	137107724	137111128	GRMZM2G143718
#5f	0.3431	0.0054	a6807_2	65727313	65728013	Sb02g030700	b8082_7	137198664	137199450	GRMZM2G048131
#5f	53.8059	1.2601	a6807_2	65734760	65737856	Sb02g030710	b8082_7	137207336	137207070	GRMZM2G048170
#5f	0.1144	0.0330	a6807_2	65750347	65752529	Sb02g030750	b8082_7	137235784	137237392	GRMZM2G074472
#5f	0.2340	0.0353	a6807_2	65758480	65761779	Sb02g030760	b8082_7	137277218	137279947	GRMZM2G132032
#5f	0.4201	0.0718	a6807_2	65762590	65762192	Sb02g030770	b8082_7	137281190	137278218	GRMZM2G132101
#5f	NA	NA	a6807_2	65801232	65800017	sorghum_2_65800017_65801232	b8082_7	137328423	137327226	GRMZM2G135783
#5f	113.1607	0.8646	a6807_2	65810635	65809805	Sb02g030810	b8082_7	137428124	137426672	GRMZM2G091919
#5f	0.1007	0.0239	a6807_2	65831396	65827147	Sb02g030820	b8082_7	137439356	137435141	GRMZM2G386971
#5f	0.3015	0.0505	a6807_2	65834627	65833295	Sb02g030830	b8082_7	137446726	137445604	GRMZM2G091837
#5f	0.3718	0.0853	a6807_2	65842583	65841924	Sb02g030840	b8082_7	137474914	137474255	GRMZM2G044822
#5f	0.1640	0.0608	a6807_2	65865883	65862019	Sb02g030870	b8082_7	137543718	137538719	GRMZM2G179024
#5f	0.1134	0.0196	a6807_2	65871986	65873155	Sb02g030880	b8082_7	137600865	137602070	GRMZM2G100058
#5f	NA	NA	a6807_2	65875297	65880937	Sb02g030890	b8082_7	137616088	137619419	GRMZM2G104608
#5f	NA	NA	a6807_2	65895634	65891472	Sb02g030900	b8082_7	137634549	137628624	GRMZM2G104551
#5f	NA	NA	a6807_2	65919004	65927712	Sb02g030920	b8082_7	137640365	137644593	GRMZM2G104504
#5f	0.5649	0.0157	a6807_2	65929580	65928540	Sb02g030930	b8082_7	137678136	137677090	GRMZM2G335111
#5f	0.1632	0.0349	a6807_2	65948211	65950950	Sb02g030940	b8082_7	137717516	137720242	GRMZM2G109405
#5f	0.4044	0.0123	a6807_2	65953863	65953390	Sb02g030950	b8082_7	137722652	137722158	GRMZM2G109448
#5f	NA	NA	a6807_2	65966016	65957775	Sb02g030960	b8082_7	137757945	137749714	GRMZM2G109560
#5f	0.1524	0.0285	a6807_2	65984752	65979399	Sb02g030970	b8082_7	137822363	137818490	GRMZM2G147360
#5f	0.2779	0.0109	a6807_2	65996795	65992974	Sb02g030990	b8082_7	137838634	137834411	GRMZM2G147422
#5f	0.2297	0.0668	a6807_2	66029426	66027013	Sb02g031000	b8082_7	137842475	137839931	GRMZM2G147454
#5f	0.1421	0.0055	a6807_2	66035756	66038553	Sb02g031010	b8082_7	137847468	137851002	GRMZM2G147459
#5f	0.0866	0.0129	a6807_2	66042874	66046825	Sb02g031020	b8082_7	137935203	137940787	GRMZM2G091586
#5f	NA	NA	a6807_2	66056595	66054700	Sb02g031040	b8082_7	138053828	138051881	GRMZM2G135782
#5f	0.1527	0.0267	a6807_2	66058413	66063071	Sb02g031050	b8082_7	138114528	138118457	GRMZM2G085948
#5f	0.9611	0.2247	a6807_2	66085999	66085421	Sb02g031080	b8082_7	138207913	138208488	GRMZM2G449875
#5f	0.3743	0.0368	a6807_2	66089074	66088055	Sb02g031090	b8082_7	138242856	138241855	GRMZM2G401664
#5f	0.1511	0.0456	a6807_2	66095828	66091642	Sb02g031100	b8082_7	138252079	138245500	GRMZM2G103458
#6f	0.1969	0.0442	a6807_2	6258401	6259638	Sb02g005370	b8082_7	13856613	13857960	GRMZM2G054405
#6f	2.2705	0.1090	a6807_2	6284432	6287006	Sb02g005380	b8082_7	13957497	13958945	GRMZM2G148704
#6f	26.0188	1.1529	a6807_2	6419274	6414831	Sb02g005430	b8082_7	14200485	14199970	GRMZM2G002894
#6f	0.1929	0.0074	a6807_2	6463722	6469180	Sb02g005440	b8082_7	14348646	14354060	GRMZM2G104325
#6f	0.4414	0.1141	a6807_2	6556842	6555484	Sb02g005540	b8082_7	14437290	14435911	GRMZM2G344606
#6f	0.6087	0.1505	a6807_2	6617151	6629649	Sb02g005590	b8082_7	14788248	14794428	GRMZM2G438239
#6f	NA	NA	a6807_2	6644961	6643084	Sb02g005600	b8082_7	14884221	14882602	GRMZM2G028129
#6f	0.4188	0.0865	a6807_2	6666731	6668256	Sb02g005620	b8082_7	15160493	15154858	GRMZM2G162954
#6f	0.1699	0.0641	a6807_2	6747416	6751797	Sb02g005690	b8082_7	15194604	15200059	GRMZM2G156692
#6f	0.5000	0.0413	a6807_2	6755918	6758480	Sb02g005700	b8082_7	15206484	15209347	GRMZM2G156684
#6f	0.1191	0.0240	a6807_2	6766131	6759995	Sb02g005710	b8082_7	15217791	15210521	GRMZM2G458665
#6f	0.1794	0.0982	a6807_2	6808934	6805688	Sb02g005745	b8082_7	15335247	15334960	GRMZM2G480050
#6f	0.9924	0.0395	a6807_2	6844108	6840311	Sb02g005790	b8082_7	15349028	15348214	GRMZM2G179090
#6f	0.4451	0.1019	a6807_2	6873350	6872328	Sb02g005810	b8082_7	15706105	15705017	GRMZM2G478965
#6f	0.5092	0.1285	a6807_2	7100258	7103088	Sb02g005900	b8082_7	15979245	15981324	GRMZM2G170044
#6f	0.1385	0.0171	a6807_2	7106826	7114986	Sb02g005910	b8082_7	16164278	16154208	GRMZM2G457534
#6f	0.1607	0.0085	a6807_2	7125954	7132775	Sb02g005920	b8082_7	16216317	16223546	GRMZM2G178618
#6f	80.2697	1.3130	a6807_2	7140702	7142288	Sb02g005940	b8082_7	16227928	16228305	GRMZM2G478996
#6f	69.3811	1.0235	a6807_2	7237904	7255630	Sb02g006000	b8082_7	16535681	16549255	GRMZM2G398527
#6f	NA	NA	a6807_2	7273461	7260998	Sb02g006010	b8082_7	16884785	16871143	GRMZM2G091449
#6f	0.9778	0.1980	a6807_2	7286631	7287527	Sb02g006023	b8082_7	17016327	17017295	GRMZM2G019443
#6f	0.5828	0.1598	a6807_2	7359124	7360324	Sb02g006070	b8082_7	17052753	17054065	GRMZM2G088469
#6f	0.6599	0.0303	a6807_2	7377705	7378180	Sb02g006080	b8082_7	17131062	17131418	GRMZM2G078595
#6f	57.7805	1.2488	a6807_2	7384554	7380318	Sb02g006090	b8082_7	17190475	17184789	GRMZM2G025072
#6f	0.1249	0.0161	a6807_2	7390674	7395277	Sb02g006100	b8082_7	17347252	17355017	GRMZM2G454952
#6f	NA	NA	a6807_2	7396272	7397726	Sb02g006110	b8082_7	17356118	17357557	GRMZM2G454928
#6f	0.2735	0.0123	a6807_2	7420923	7423978	Sb02g006130	b8082_7	17396075	17399307	GRMZM2G125420
#6f	NA	NA	a6807_2	7557171	7550204	Sb02g006140	b8082_7	17586499	17576003	GRMZM2G025531
#6f	0.9929	0.0358	a6807_2	7677672	7676008	Sb02g006150	b8082_7	17947869	17946195	GRMZM2G117146
#6f	8.4264	1.2463	a6807_2	7688924	7686539	Sb02g006160	b8082_7	18024768	18017977	GRMZM2G122810
#6f	2.4371	0.4399	a6807_2	7704925	7706202	Sb02g006170	b8082_7	18101137	18102534	GRMZM2G094928
#6f	0.4203	0.0591	a6807_2	7710848	7708015	Sb02g006180	b8082_7	18109088	18105789	GRMZM2G094867
#6f	0.4997	0.0119	a6807_2	7731173	7733010	Sb02g006200	b8082_7	18351619	18353535	GRMZM2G168149
#6f	0.2291	0.1568	a6807_2	7745291	7743719	Sb02g006220	b8082_7	18402799	18398970	GRMZM2G074082
#6f	NA	NA	a6807_2	7848444	7843063	Sb02g006290	b8082_7	18493394	18488204	GRMZM2G424832
#6f	NA	NA	a6807_2	7857282	7858260	Sb02g006300	b8082_7	18505499	18504524	GRMZM2G125918
#6f	0.7415	0.0327	a6807_2	7904776	7907754	Sb02g006320	b8082_7	18923525	18920520	GRMZM2G340656
#6f	0.1340	0.0200	a6807_2	7913585	7909156	Sb02g006330	b8082_7	18961947	18951050	GRMZM2G462325
#6f	0.2923	0.0549	a6807_2	7918961	7914699	Sb02g006340	b8082_7	18968422	18962882	GRMZM2G462325
#6f	61.4717	1.3315	a6807_2	8003227	8008714	Sb02g006390	b8082_7	19227521	19232057	GRMZM2G042733
#6f	0.4872	0.0450	a6807_2	8016229	8017203	Sb02g006400	b8082_7	19297040	19298134	GRMZM2G104559
#6f	0.2055	0.0761	a6807_2	8077943	8079386	Sb02g006450	b8082_7	19377286	19375603	GRMZM2G038412
#6f	0.5474	0.0236	a6807_2	8168007	8168503	Sb02g006530	b8082_7	19652207	19651715	GRMZM2G172997
#6f	0.1293	0.0001	a6807_2	8175838	8178543	Sb02g006540	b8082_7	20158596	20160720	GRMZM2G105996
#6f	0.1306	0.0393	a6807_2	8258007	8260499	Sb02g006620	b8082_7	20236784	20239354	AC233961
#6f	0.1767	0.0282	a6807_2	8450388	8451464	Sb02g006670	b8082_7	20842166	20845117	GRMZM2G410033
#6f	0.8474	0.0369	a6807_2	8463642	8464657	Sb02g006680	b8082_7	20955953	20954933	GRMZM2G079632
#6f	NA	NA	a6807_2	8645981	8654146	Sb02g006770	b8082_7	21089953	21080270	GRMZM2G472052
#6f	0.1536	0.0069	a6807_2	8687026	8681753	Sb02g006790	b8082_7	21180399	21176979	GRMZM2G142690
#6f	0.1560	0.0302	a6807_2	8692280	8688530	Sb02g006800	b8082_7	21263610	21259875	GRMZM2G063258
#6f	0.2415	0.0067	a6807_2	8695449	8693895	Sb02g006810	b8082_7	21266624	21264671	GRMZM2G063340
#6f	0.2702	0.0795	a6807_2	8733442	8732089	Sb02g006850	b8082_7	21318903	21317511	GRMZM2G138943
#6f	0.6750	0.0536	a6807_2	8737439	8738431	Sb02g006860	b8082_7	21407923	21409778	GRMZM2G165098
#6f	0.3334	0.0979	a6807_2	8812137	8812613	Sb02g006880	b8082_7	21497175	21497678	GRMZM2G107065
#6f	NA	NA	a6807_2	8875136	8872824	Sb02g006900	b8082_7	21501622	21500802	GRMZM2G107096
#6f	0.2045	0.0339	a6807_2	8901050	8898230	Sb02g006930	b8082_7	21538005	21534698	GRMZM2G173967
#6f	0.4694	0.0674	a6807_2	8913910	8917295	Sb02g006950	b8082_7	21621029	21624167	AC205008
#6f	0.7776	0.0592	a6807_2	8922469	8920008	Sb02g006960	b8082_7	21758868	21760641	GRMZM2G093276
#6f	0.1481	0.0496	a6807_2	8952672	8956528	Sb02g007000	b8082_7	21992042	22002767	GRMZM2G176175
#6f	0.1071	0.0083	a6807_2	8966563	8969326	Sb02g007010	b8082_7	22144107	22148445	GRMZM2G431900
#6f	0.1410	0.0493	a6807_2	8981568	8972338	Sb02g007020	b8082_7	22249374	22244905	GRMZM2G140352
#6f	0.1599	0.0591	a6807_2	9042864	9040951	Sb02g007035	b8082_7	22507905	22505701	GRMZM2G096602
#6f	0.2319	0.0239	a6807_2	9044677	9044510	Sb02g007040	b8082_7	22511811	22511644	GRMZM2G096604
#6f	11.3688	0.5642	a6807_2	9070207	9073380	Sb02g007080	b8082_7	25949150	25947640	GRMZM2G097030
#7f	NA	NA	a6807_2	47369691	47372011	Sb02g019490	b8082_7	67849117	67851458	GRMZM2G067908
#7f	NA	NA	a6807_2	47383472	47372851	Sb02g019500	b8082_7	67877233	67855070	GRMZM2G067747
#7f	0.1419	0.0505	a6807_2	47442482	47440423	Sb02g019520	b8082_7	67970445	67968460	GRMZM2G099086
#7f	NA	NA	a6807_2	47635394	47633658	Sb02g019550	b8082_7	69034117	69035704	GRMZM2G101117
#7f	0.1940	0.0307	a6807_2	49235748	49256627	Sb02g020290	b8082_7	70998850	71010477	GRMZM2G131489
#7f	0.1673	0.0090	a6807_2	49321490	49318768	Sb02g020340	b8082_7	71075751	71078093	GRMZM2G056501
#7f	0.1268	0.0212	a6807_2	49437090	49427793	Sb02g020360	b8082_7	71154491	71150837	GRMZM2G103047
#7f	NA	NA	a6807_2	49526897	49532792	Sb02g020400	b8082_7	71389481	71394350	GRMZM2G409131
#7f	0.4989	0.0635	a6807_2	49634846	49631577	Sb02g020430	b8082_7	71402747	71397107	GRMZM2G106950
#7f	NA	NA	a6807_2	49661222	49672500	Sb02g020440	b8082_7	71631697	71639748	GRMZM2G078754
#7f	0.1967	0.0251	a6807_2	49678872	49673769	Sb02g020450	b8082_7	71726434	71717610	GRMZM2G001114
#7f	0.0733	0.0512	a6807_2	49711203	49703492	Sb02g020460	b8082_7	71803039	71793263	GRMZM2G106903
#7f	0.3281	0.0486	a6807_2	49744347	49746653	Sb02g020470	b8082_7	72009868	72012135	GRMZM2G115773
#7f	0.4151	0.1004	a6807_2	49761622	49753566	Sb02g020475	b8082_7	72123177	72115447	GRMZM2G128434
#7f	NA	NA	a6807_2	49999856	50005174	Sb02g020690	b8082_7	72212412	72217322	GRMZM2G064197
#7f	NA	NA	a6807_2	50261232	50261851	Sb02g020730	b8082_7	72435947	72436572	GRMZM2G008657
#7f	0.3660	0.0387	a6807_2	50269639	50264758	Sb02g020740	b8082_7	72528648	72527443	GRMZM2G071401
#7f	0.3296	0.0756	a6807_2	50525574	50526467	Sb02g020760	b8082_7	72834394	72835443	GRMZM2G092137
#7f	0.1455	0.0599	a6807_2	50711247	50710575	Sb02g020770	b8082_7	73349768	73349102	GRMZM2G157953
#7f	0.4015	0.0630	a6807_2	51052219	51051200	Sb02g020810	b8082_7	73437098	73438153	GRMZM2G391795
#7f	0.3772	0.0319	a6807_2	51245183	51246425	Sb02g020840	b8082_7	73749137	73750380	GRMZM2G150011
#7f	0.1347	0.0292	a6807_2	51275187	51266326	Sb02g020844	b8082_7	73893159	73890068	GRMZM2G317091
#7f	NA	NA	a6807_2	51524614	51521537	Sb02g020860	b8082_7	74053012	74057696	GRMZM2G024615
#7f	0.3453	0.0879	a6807_2	51564216	51564921	Sb02g020880	b8082_7	74627115	74627780	GRMZM2G131340
#7f	0.8199	0.3426	a6807_2	51638916	51638050	Sb02g020900	b8082_7	74685748	74684897	GRMZM2G363052
#7f	NA	NA	a6807_2	51713870	51707756	Sb02g020940	b8082_7	74771381	74755190	GRMZM2G126170
#7f	6.3186	1.2271	a6807_2	52003704	52007045	Sb02g021030	b8082_7	74899787	74904498	GRMZM2G325633
#7f	0.7034	0.0270	a6807_2	52009910	52008894	Sb02g021040	b8082_7	74938137	74939141	GRMZM2G088849
#7f	NA	NA	a6807_2	52019280	52014088	Sb02g021050	b8082_7	75113043	75099016	GRMZM2G126832
#7f	NA	NA	a6807_2	52021650	52022333	Sb02g021060	b8082_7	75140048	75140695	GRMZM2G060410
#7f	0.2732	0.1092	a6807_2	52055358	52061246	Sb02g021070	b8082_7	75247471	75255923	GRMZM2G093947
#7f	0.1301	0.0081	a6807_2	52131358	52126320	Sb02g021090	b8082_7	75490099	75484995	GRMZM2G473001
#7f	0.0831	0.0198	a6807_2	52345142	52345633	Sb02g021120	b8082_7	75781879	75783552	GRMZM2G138012
#7f	0.1126	0.0333	a6807_2	52351919	52348047	Sb02g021130	b8082_7	75807482	75805261	GRMZM2G474332
#7f	0.5830	0.0919	a6807_2	52385998	52384842	Sb02g021133	b8082_7	75852865	75852192	GRMZM2G149295
#7f	0.4230	0.0971	a6807_2	53236965	53233439	Sb02g021490	b8082_7	76243799	76247060	GRMZM2G164967
#7f	NA	NA	a6807_2	53504805	53503023	sorghum_2_53503023_53504805	b8082_7	76560505	76564336	GRMZM2G160614
#7f	0.2645	0.0750	a6807_2	53917120	53900589	Sb02g021770	b8082_7	77155679	77159394	AC198175
#7f	0.0498	0.0076	a6807_2	53923618	53918161	Sb02g021780	b8082_7	77572883	77562723	GRMZM2G138410
#7f	0.1392	0.0198	a6807_2	53932018	53928012	Sb02g021790	b8082_7	77858421	77854224	GRMZM2G116952
#7f	NA	NA	a6807_2	53976091	53972111	Sb02g021800	b8082_7	78150532	78147497	GRMZM2G110685
#8f	0.1265	0.0124	a6807_2	9243053	9239028	Sb02g007210	b8082_7	25769752	25766809	GRMZM2G074549
#8f	0.4654	0.0626	a6807_2	9308124	9306567	Sb02g007260	b8082_7	25949150	25947640	GRMZM2G097030
#8f	0.1009	0.0169	a6807_2	9372927	9369551	Sb02g007310	b8082_7	25998705	25991418	GRMZM2G144002
#8f	0.1439	0.0291	a6807_2	9376644	9381963	Sb02g007330	b8082_7	26182702	26191077	GRMZM2G035445
#8f	0.2639	0.0585	a6807_2	9384285	9382957	Sb02g007340	b8082_7	26193019	26191703	GRMZM2G333142
#8f	6.4749	1.1810	a6807_2	9398978	9399376	Sb02g007370	b8082_7	26318949	26319512	GRMZM2G129092
#8f	0.8047	0.1054	a6807_2	9403846	9404317	Sb02g007390	b8082_7	26383392	26383708	GRMZM2G046532
#8f	0.1613	0.0136	a6807_2	9450919	9453653	Sb02g007460	b8082_7	26456749	26459180	GRMZM2G082924
#8f	NA	NA	a6807_2	9474404	9470467	Sb02g007480	b8082_7	26574856	26578187	GRMZM2G358059
#8f	0.6746	0.0731	a6807_2	9553847	9554794	Sb02g007560	b8082_7	27055522	27056418	GRMZM2G078804
#8f	0.4293	0.0592	a6807_2	9596501	9598748	Sb02g007605	b8082_7	27328277	27325863	GRMZM2G156794
#8f	0.2367	0.0344	a6807_2	9609070	9605338	Sb02g007610	b8082_7	27391934	27393070	GRMZM2G086757
#8f	0.1883	0.0424	a6807_2	9618938	9621522	Sb02g007620	b8082_7	27706900	27709541	GRMZM2G005641
#8f	0.4315	0.1548	a6807_2	9626445	9622501	Sb02g007630	b8082_7	27721764	27718680	GRMZM2G320920
#8f	0.7684	0.1789	a6807_2	9631396	9631797	Sb02g007640	b8082_7	27904302	27904820	GRMZM2G160517
#8f	101.5164	0.4880	a6807_2	9647661	9646922	Sb02g007660	b8082_7	28016759	28017430	GRMZM2G303829
#8f	0.1776	0.0277	a6807_2	9667985	9664105	Sb02g007690	b8082_7	28022471	28018393	GRMZM2G003754
#8f	0.2432	0.0605	a6807_2	9688787	9693912	Sb02g007730	b8082_7	28116791	28123897	GRMZM2G016958
#8f	NA	NA	a6807_2	9754567	9752829	Sb02g007760	b8082_7	28366797	28364758	GRMZM2G172204
#8f	0.1047	0.0418	a6807_2	9760250	9755744	Sb02g007770	b8082_7	28447174	28440626	GRMZM2G144618
#8f	0.2375	0.0106	a6807_2	9836077	9841828	Sb02g007810	b8082_7	28701231	28706193	GRMZM2G177631
#8f	0.3641	0.1478	a6807_2	9853749	9855416	Sb02g007820	b8082_7	28777898	28779501	GRMZM2G018341
#8f	0.2193	0.1115	a6807_2	9862134	9861735	Sb02g007830	b8082_7	28961977	28962395	GRMZM2G097719
#8f	0.2806	0.1662	a6807_2	9865781	9867660	Sb02g007840	b8082_7	29047328	29048957	GRMZM2G390876
#8f	NA	NA	a6807_2	9870986	9868405	Sb02g007850	b8082_7	29051859	29049084	GRMZM2G091031
#8f	0.5846	0.0337	a6807_2	9891938	9886900	Sb02g007870	b8082_7	29155495	29152511	GRMZM2G147560
#8f	0.1612	0.0403	a6807_2	9919348	9921556	Sb02g007900	b8082_7	29198765	29199603	GRMZM2G320703
#8f	63.6586	1.4517	a6807_2	9929715	9928368	Sb02g007910	b8082_7	29220718	29215164	GRMZM2G035574
#9f	0.1514	0.0218	a6807_2	73462063	73457750	Sb02g039340	b8082_7	160097342	160099491	GRMZM2G053999
#9f	NA	NA	a6807_2	73509145	73511318	Sb02g039410	b8082_7	160164133	160161937	GRMZM2G048846
#9f	0.1095	0.0258	a6807_2	73591348	73595510	Sb02g039500	b8082_7	160211477	160217005	GRMZM2G086779
#9f	0.1646	0.0446	a6807_2	73649012	73640686	Sb02g039580	b8082_7	160487683	160480597	GRMZM2G381488
#9f	NA	NA	a6807_2	73783360	73785915	Sb02g039740	b8082_7	160993491	160997796	GRMZM2G025281
#9f	0.2816	0.0889	a6807_2	74007973	74005951	Sb02g039860	b8082_7	161291479	161292463	GRMZM2G171597
#9f	NA	NA	a6807_2	74024651	74028431	Sb02g039900	b8082_7	161368563	161358507	GRMZM2G382106
#9f	62.3577	0.4661	a6807_2	74038323	74039253	Sb02g039930	b8082_7	161700236	161699062	GRMZM2G079645
#9f	0.7273	0.2953	a6807_2	74146351	74145371	Sb02g040070	b8082_7	161824814	161825874	GRMZM2G417719
#9f	3.0159	0.3599	a6807_2	74212088	74213030	Sb02g040180	b8082_7	161919726	161918794	GRMZM2G141322
#9f	NA	NA	a6807_2	74309638	74311167	Sb02g040330	b8082_7	162229789	162228562	GRMZM2G150758
#9f	NA	NA	a6807_2	74357069	74357566	Sb02g040410	b8082_7	162400145	162378681	AC195147
#9f	0.1781	0.0434	a6807_2	74450854	74452941	Sb02g040530	b8082_7	162754683	162756506	GRMZM2G177715
#9f	67.0887	0.5130	a6807_2	74596348	74589797	Sb02g040690	b8082_7	163318562	163316743	GRMZM2G451097
#9f	0.1194	0.0205	a6807_2	74758264	74760570	Sb02g040830	b8082_7	163528252	163530036	GRMZM2G104443
#9f	NA	NA	a6807_2	74785402	74783414	Sb02g040860	b8082_7	163606810	163610337	GRMZM2G014295
#10f	NA	NA	a6807_2	23935489	23949290	Sb02g013180	b8082_7	50115012	50119187	GRMZM2G046838
#10f	0.2267	0.0475	a6807_2	25872531	25870954	Sb02g013790	b8082_7	50763931	50765613	GRMZM2G067460
#10f	28.4389	10.7832	a6807_2	26277698	26310107	Sb02g014000	b8082_7	51393354	51393704	GRMZM2G037743
#10f	0.2900	0.0391	a6807_2	27063198	27064564	Sb02g014250	b8082_7	51858867	51860234	GRMZM2G107377
#10f	0.2023	0.0557	a6807_2	27623203	27639238	Sb02g014470	b8082_7	52242753	52245961	GRMZM2G061996
#11f	0.6960	0.0556	a6807_2	71490726	71491088	Sb02g037090	b8082_7	154072153	154071620	GRMZM2G061392
#11f	NA	NA	a6807_2	71553327	71553500	Sb02g037180	b8082_7	154252590	154252197	GRMZM2G305280
#11f	106.5028	0.7548	a6807_2	71635214	71633329	Sb02g037280	b8082_7	154419531	154420732	GRMZM2G144815
#11f	NA	NA	a6807_2	71706397	71711627	Sb02g037420	b8082_7	154545860	154540655	GRMZM2G072054
#11f	61.0469	1.0974	a6807_2	71809872	71821394	Sb02g037540	b8082_7	154848037	154846449	GRMZM2G102550
#12f	15.0890	0.4789	a6807_2	1533523	1535197	Sb02g001650	b8082_7	2527035	2528711	GRMZM2G026229
#12f	67.2906	1.0721	a6807_2	1724137	1723343	Sb02g001776	b8082_7	2633572	2631919	GRMZM2G100176
#12f	NA	NA	a6807_2	1806682	1804342	Sb02g001840	b8082_7	2721416	2723203	GRMZM2G033027
#12f	0.6883	0.1619	a6807_2	1910485	1911069	Sb02g001880	b8082_7	2942268	2941684	GRMZM2G145654
#12f	NA	NA	a6807_2	2043792	2039749	Sb02g002020	b8082_7	4086669	4083298	GRMZM2G141517
#15f	18.5432	0.7457	a6807_2	66419648	66418485	Sb02g031500	b8082_7	138207913	138208488	GRMZM2G449875
#15f	1.4001	0.1045	a6807_2	66477400	66475582	Sb02g031560	b8082_7	138295388	138293678	GRMZM2G052288
#15f	0.4468	0.0542	a6807_2	66492707	66494044	Sb02g031580	b8082_7	138518073	138519422	GRMZM2G013530
#15f	NA	NA	a6807_2	66528386	66534829	Sb02g031600	b8082_7	138658947	138670286	GRMZM2G160922
#15f	81.7229	0.6987	a6807_2	66609511	66605924	Sb02g031700	b8082_7	138718993	138718649	GRMZM2G095839
#1r	74.5230	1.3219	a6807_2	66419648	66418485	Sb02g031500	b8082_7	142615412	142617587	GRMZM2G067489
#1r	0.1130	0.0186	a6807_2	66528386	66534829	Sb02g031600	b8082_7	142382293	142361466	GRMZM2G451132
#1r	64.3711	1.4430	a6807_2	66538725	66550188	Sb02g031610	b8082_7	142260383	142256956	GRMZM2G090763
#1r	0.1377	0.0229	a6807_2	66555546	66551433	Sb02g031620	b8082_7	142144709	142135660	GRMZM2G103896
#1r	0.9199	0.2435	a6807_2	66557347	66556738	Sb02g031630	b8082_7	142016171	142016805	GRMZM2G105297
#1r	NA	NA	a6807_2	66573019	66569849	Sb02g031660	b8082_7	142006824	142010252	GRMZM2G105253
#1r	0.3152	0.0254	a6807_2	66595333	66592438	Sb02g031690	b8082_7	141955378	141958028	GRMZM2G105219
#1r	70.8413	0.4747	a6807_2	66609511	66605924	Sb02g031700	b8082_7	141815722	141816291	GRMZM2G105419
#1r	0.1312	0.0451	a6807_2	66650551	66647941	Sb02g031850	b8082_7	141806456	141808947	GRMZM2G012413
#1r	0.2013	0.0363	a6807_2	66680306	66684818	Sb02g031860	b8082_7	141757758	141753520	GRMZM2G046143
#1r	0.3023	0.0187	a6807_2	66698077	66700456	Sb02g031870	b8082_7	141632287	141630170	GRMZM2G019363
#1r	3.6641	0.5468	a6807_2	66708704	66709972	Sb02g031880	b8082_7	141593619	141592699	GRMZM2G168618
#1r	0.1412	0.0373	a6807_2	66714396	66718841	Sb02g031900	b8082_7	141591960	141587783	GRMZM2G168614
#1r	0.3529	0.0614	a6807_2	66721996	66724797	Sb02g031910	b8082_7	141585739	141583389	GRMZM2G168588
#1r	0.3067	0.0125	a6807_2	66732072	66733255	Sb02g031930	b8082_7	141561369	141559915	GRMZM2G168330
#1r	0.5058	0.0543	a6807_2	66737533	66734998	Sb02g031940	b8082_7	141550110	141552087	GRMZM2G053315
#1r	0.1057	0.0182	a6807_2	66751839	66755170	Sb02g031970	b8082_7	141541816	141537759	GRMZM2G053298
#1r	0.3510	0.0220	a6807_2	66758603	66757791	Sb02g031980	b8082_7	141521275	141522060	GRMZM2G053223
#1r	0.1687	0.0651	a6807_2	66761074	66762156	Sb02g032000	b8082_7	141506686	141505591	GRMZM2G353788
#1r	0.2238	0.0031	a6807_2	66763019	66762651	Sb02g032010	b8082_7	141504550	141504918	GRMZM2G353785
#1r	0.1320	0.0425	a6807_2	66781786	66776217	Sb02g032020	b8082_7	141493072	141499188	GRMZM2G353779
#1r	NA	NA	a6807_2	66788695	66786326	Sb02g032030	b8082_7	141486097	141489075	GRMZM2G053083
#1r	0.3108	0.0101	a6807_2	66789538	66790326	Sb02g032040	b8082_7	141485352	141484579	AC207722
#1r	1.7746	0.2920	a6807_2	66901545	66896666	Sb02g032130	b8082_7	141480634	141477358	GRMZM2G353726
#1r	NA	NA	a6807_2	66918063	66919461	Sb02g032140	b8082_7	141323916	141322470	GRMZM2G066528
#1r	0.1325	0.0520	a6807_2	66937744	66929079	Sb02g032150	b8082_7	141166192	141189127	GRMZM2G107987
#1r	73.7322	0.7796	a6807_2	66995525	66998406	Sb02g032220	b8082_7	141027777	141031956	AC233865
