block	ks	kn	org_chr1	start1	stop1	gene1	org_chr2	start2	stop2	gene2
#8r	69.0437	1.1614	a31607_3	68229239	68230084	Sobic.003G365900.1.v3.1	b34889_6	153339860	153341875	CDS:Zm00001d038285_T001
#8r	1.1314	0.2585	a31607_3	68256304	68251113	Sobic.003G366300.1.v3.1	b34889_6	153244577	153250075	CDS:Zm00001d038282_T001
#8r	79.3753	0.7227	a31607_3	68326611	68325385	Sobic.003G367000.1.v3.1	b34889_6	153171029	153172387	CDS:Zm00001d038280_T001
#9r	0.9624	0.3002	a31607_3	66846952	66853914	Sobic.003G348000.2.v3.1	b34889_6	156277947	156267200	CDS:Zm00001d038393_T012
#9r	2.2124	0.1540	a31607_3	66871202	66869856	Sobic.003G348200.1.v3.1	b34889_6	156251590	156252963	CDS:Zm00001d038392_T001
#9r	71.4131	0.2980	a31607_3	66878427	66879521	Sobic.003G348300.1.v3.1	b34889_6	156197603	156196518	CDS:Zm00001d038388_T001
#9r	7.9344	0.7517	a31607_3	66912047	66912902	Sobic.003G349100.1.v3.1	b34889_6	156103873	156103304	CDS:Zm00001d038387_T001
#9r	19.9649	0.3301	a31607_3	66943631	66942936	Sobic.003G349600.1.v3.1	b34889_6	155926149	155926709	CDS:Zm00001d038379_T001
#9r	0.8937	0.0398	a31607_3	66994167	66990979	Sobic.003G350300.1.v3.1	b34889_6	155903008	155910805	CDS:Zm00001d038376_T001
#9r	1.3152	0.0969	a31607_3	67057063	67055076	Sobic.003G351000.1.v3.1	b34889_6	155771638	155773186	CDS:Zm00001d038374_T007
#9r	2.1628	0.1497	a31607_3	67097215	67095929	Sobic.003G351900.1.v3.1	b34889_6	155712653	155713945	CDS:Zm00001d038373_T003
#9r	0.8051	0.1121	a31607_3	67106082	67100743	Sobic.003G352000.2.v3.1	b34889_6	155702889	155711419	CDS:Zm00001d038373_T001
#9r	2.2840	0.2172	a31607_3	67170409	67166927	Sobic.003G352700.1.v3.1	b34889_6	155678410	155676058	CDS:Zm00001d038371_T001
#9r	0.7981	0.1045	a31607_3	67228773	67225871	Sobic.003G353400.1.v3.1	b34889_6	155629090	155636253	CDS:Zm00001d038367_T002
#10r	0.6683	0.0141	a31607_3	65682270	65685780	Sobic.003G332401.1.v3.1	b34889_6	159383689	159380754	CDS:Zm00001d038533_T003
#10r	0.9084	0.3682	a31607_3	65719144	65720874	Sobic.003G333000.1.v3.1	b34889_6	159377851	159376843	CDS:Zm00001d038532_T001
#10r	69.3129	1.1000	a31607_3	65727425	65723626	Sobic.003G333100.1.v3.1	b34889_6	159361303	159370562	CDS:Zm00001d038530_T002
#10r	0.6585	0.0719	a31607_3	65750034	65747056	Sobic.003G333800.1.v3.1	b34889_6	159351033	159354567	CDS:Zm00001d038529_T001
#10r	1.5064	0.4400	a31607_3	65766278	65764934	Sobic.003G334000.1.v3.1	b34889_6	159310695	159311315	CDS:Zm00001d038526_T001
#10r	1.6052	0.2185	a31607_3	65847128	65855599	Sobic.003G335100.1.v3.1	b34889_6	159145763	159140342	CDS:Zm00001d038522_T002
#10r	102.1489	1.1217	a31607_3	65856877	65858774	Sobic.003G335200.1.v3.1	b34889_6	159138976	159137074	CDS:Zm00001d038521_T003
#10r	1.5663	0.1137	a31607_3	65904854	65907796	Sobic.003G335700.1.v3.1	b34889_6	159101602	159098791	CDS:Zm00001d038517_T001
#10r	2.6479	0.1544	a31607_3	65916009	65916638	Sobic.003G335900.1.v3.1	b34889_6	159022985	159022305	CDS:Zm00001d038514_T001
#10r	1.7415	0.3661	a31607_3	65973388	65977291	Sobic.003G336500.1.v3.1	b34889_6	158829339	158825732	CDS:Zm00001d038506_T001
#11r	1.3605	0.2271	a31607_3	59055671	59077734	Sobic.003G252200.2.v3.1	b34889_6	168620757	168610290	CDS:Zm00001d039002_T007
#11r	1.5306	0.2741	a31607_3	59085831	59088571	Sobic.003G252400.1.v3.1	b34889_6	168514133	168511667	CDS:Zm00001d038999_T001
#11r	1.2768	0.3955	a31607_3	59119113	59117052	Sobic.003G252700.1.v3.1	b34889_6	168506187	168509486	CDS:Zm00001d038998_T001
#11r	3.0349	0.7984	a31607_3	59140702	59140457	Sobic.003G252800.1.v3.1	b34889_6	168460675	168460956	CDS:Zm00001d038997_T001
#11r	0.8126	0.0089	a31607_3	59185136	59182240	Sobic.003G253000.1.v3.1	b34889_6	168420128	168422942	CDS:Zm00001d038995_T001
#11r	1.9784	0.2490	a31607_3	59217830	59216877	Sobic.003G253500.1.v3.1	b34889_6	168356470	168357501	CDS:Zm00001d038994_T001
#11r	3.0767	0.3652	a31607_3	59244911	59245452	Sobic.003G253700.1.v3.1	b34889_6	168345809	168345429	CDS:Zm00001d038993_T001
#11r	1.7530	0.2680	a31607_3	59263512	59268333	Sobic.003G254100.1.v3.1	b34889_6	168308227	168306233	CDS:Zm00001d038991_T001
#11r	2.3264	0.2864	a31607_3	59270591	59272837	Sobic.003G254200.1.v3.1	b34889_6	168302736	168300502	CDS:Zm00001d038989_T001
#11r	20.1387	0.4757	a31607_3	59313270	59315973	Sobic.003G254800.1.v3.1	b34889_6	168286823	168291832	CDS:Zm00001d038987_T001
#12r	6.6398	0.3614	a31607_3	67401034	67404889	Sobic.003G355500.1.v3.1	b34889_6	155602211	155607181	CDS:Zm00001d038363_T001
#12r	0.6765	0.0571	a31607_3	67417188	67413919	Sobic.003G355900.1.v3.1	b34889_6	155351886	155357246	CDS:Zm00001d038359_T001
#12r	1.1736	0.1585	a31607_3	67427762	67433994	Sobic.003G356000.1.v3.1	b34889_6	155285355	155277956	CDS:Zm00001d038358_T002
#12r	2.0830	0.1877	a31607_3	67448510	67444566	Sobic.003G356200.1.v3.1	b34889_6	155172500	155175912	CDS:Zm00001d038355_T001
#12r	78.1273	0.7994	a31607_3	67503804	67502863	Sobic.003G356800.1.v3.1	b34889_6	155009232	155011208	CDS:Zm00001d038351_T004
#12r	4.4182	0.2816	a31607_3	67522617	67524167	Sobic.003G356900.1.v3.1	b34889_6	154925080	154923549	CDS:Zm00001d038346_T002
#12r	0.6652	0.1077	a31607_3	67539716	67543572	Sobic.003G357100.1.v3.1	b34889_6	154897274	154892752	CDS:Zm00001d038343_T001
#12r	68.0822	1.4607	a31607_3	67557261	67553088	Sobic.003G357232.1.v3.1	b34889_6	154872656	154875148	CDS:Zm00001d038342_T001
#13r	3.5068	0.4336	a31607_3	62816072	62817136	Sobic.003G296100.1.v3.1	b34889_6	163230281	163229334	CDS:Zm00001d038714_T001
#13r	48.4658	2.2089	a31607_3	62876899	62873558	Sobic.003G296700.1.v3.1	b34889_6	163090310	163088333	CDS:Zm00001d038707_T001
#13r	6.0509	0.5130	a31607_3	62913890	62914225	Sobic.003G297100.1.v3.1	b34889_6	163084116	163083691	CDS:Zm00001d038706_T001
#13r	1.2013	0.2744	a31607_3	62975445	62971327	Sobic.003G298100.1.v3.1	b34889_6	163076896	163079796	CDS:Zm00001d038704_T002
#13r	12.2533	0.3784	a31607_3	62987795	62989044	Sobic.003G298500.1.v3.1	b34889_6	162816876	162814848	CDS:Zm00001d038699_T001
#13r	1.0744	0.3128	a31607_3	62998675	62993604	Sobic.003G298600.1.v3.1	b34889_6	162803814	162809626	CDS:Zm00001d038698_T001
#14r	79.4044	0.1552	a31607_3	64655915	64652443	Sobic.003G319000.1.v3.1	b34889_6	160984295	160985107	CDS:Zm00001d038616_T001
#14r	81.3470	0.7818	a31607_3	64746205	64749560	Sobic.003G319700.1.v3.1	b34889_6	160916954	160917220	CDS:Zm00001d038614_T001
#14r	7.0853	0.8147	a31607_3	64755559	64753248	Sobic.003G319800.1.v3.1	b34889_6	160910354	160912559	CDS:Zm00001d038612_T001
#14r	2.4420	0.2616	a31607_3	64798719	64797994	Sobic.003G320000.1.v3.1	b34889_6	160902233	160902907	CDS:Zm00001d038610_T001
#14r	5.7660	0.2893	a31607_3	64843537	64842221	Sobic.003G320800.1.v3.1	b34889_6	160735039	160736463	CDS:Zm00001d038599_T001
#15r	1.7158	0.1961	a31607_3	61128944	61130471	Sobic.003G275100.1.v3.1	b34889_6	165891601	165890105	CDS:Zm00001d038852_T001
#15r	1.5544	0.2135	a31607_3	61181064	61186206	Sobic.003G275501.1.v3.1	b34889_6	165733455	165730868	CDS:Zm00001d038846_T001
#15r	1.6443	0.4299	a31607_3	61224244	61201398	Sobic.003G275700.1.v3.1	b34889_6	165684131	165730022	CDS:Zm00001d038845_T001
#15r	78.5419	0.3078	a31607_3	61250225	61249204	Sobic.003G276000.1.v3.1	b34889_6	165655391	165656344	CDS:Zm00001d038843_T001
#15r	1.7323	0.1128	a31607_3	61262676	61258159	Sobic.003G276100.1.v3.1	b34889_6	165642539	165643816	CDS:Zm00001d038842_T001
#16r	1.2130	0.2672	a31607_3	66538946	66537213	Sobic.003G343600.1.v3.1	b34889_6	157123389	157125041	CDS:Zm00001d038431_T001
#16r	2.0421	0.2314	a31607_3	66579143	66578571	Sobic.003G344400.1.v3.1	b34889_6	156986729	156987259	CDS:Zm00001d038420_T001
#16r	2.8284	0.0888	a31607_3	66602632	66600934	Sobic.003G344700.1.v3.1	b34889_6	156654540	156656982	CDS:Zm00001d038412_T001
#16r	66.3647	1.1789	a31607_3	66621172	66630184	Sobic.003G345000.1.v3.1	b34889_6	156613848	156603200	CDS:Zm00001d038409_T001
#16r	1.7667	0.1571	a31607_3	66675314	66676409	Sobic.003G345600.1.v3.1	b34889_6	156585038	156584473	CDS:Zm00001d038408_T001
#17r	0.9255	0.1210	a31607_3	15206000	15193319	Sobic.003G147000.1.v3.1	b34889_6	143057000	143084269	CDS:Zm00001d037946_T001
#17r	72.9692	0.6601	a31607_3	15301752	15302936	Sobic.003G147301.1.v3.1	b34889_6	143004352	143003756	CDS:Zm00001d037945_T001
#17r	86.6706	0.5274	a31607_3	15554141	15554913	Sobic.003G148600.1.v3.1	b34889_6	142911152	142910393	CDS:Zm00001d037941_T001
#17r	4.9489	0.4613	a31607_3	15689426	15688980	Sobic.003G149100.1.v3.1	b34889_6	142700250	142700531	CDS:Zm00001d037936_T001
#17r	2.1661	0.1981	a31607_3	15773787	15770494	Sobic.003G149500.1.v3.1	b34889_6	142590499	142594251	CDS:Zm00001d037934_T009
#18r	4.4664	0.2015	a31607_3	64343435	64343638	Sobic.003G315800.2.v3.1	b34889_6	161183072	161183254	CDS:Zm00001d038626_T001
#18r	70.6763	0.3809	a31607_3	64447706	64446837	Sobic.003G316601.1.v3.1	b34889_6	161158655	161159509	CDS:Zm00001d038624_T001
#18r	0.8339	0.0949	a31607_3	64461908	64466939	Sobic.003G316850.1.v3.1	b34889_6	161123704	161119007	CDS:Zm00001d038623_T001
#18r	0.9593	0.2020	a31607_3	64518165	64515878	Sobic.003G317500.1.v3.1	b34889_6	161061672	161063787	CDS:Zm00001d038620_T002
#18r	2.0234	0.1116	a31607_3	64533838	64529774	Sobic.003G317700.1.v3.1	b34889_6	161017262	161020832	CDS:Zm00001d038618_T001
#20r	64.4161	0.6790	a31607_3	63048383	63048033	Sobic.003G299300.1.v3.1	b34889_6	162787462	162787746	CDS:Zm00001d038696_T001
#20r	1.5189	0.1518	a31607_3	63181762	63183256	Sobic.003G300800.1.v3.1	b34889_6	162656736	162658044	CDS:Zm00001d038695_T001
#20r	105.5720	0.4399	a31607_3	63244377	63243595	Sobic.003G301700.1.v3.1	b34889_6	162633220	162633915	CDS:Zm00001d038693_T001
#20r	4.2276	1.0036	a31607_3	63302019	63304316	Sobic.003G302100.1.v3.1	b34889_6	162630681	162628996	CDS:Zm00001d038692_T001
#20r	1.3056	0.1453	a31607_3	63341543	63339984	Sobic.003G302800.1.v3.1	b34889_6	162618614	162620125	CDS:Zm00001d038690_T001
#1f	5.1206	1.2360	a31607_3	60027171	60024047	Sobic.003G262400.1.v3.1	b34889_8	156444291	156440018	CDS:Zm00001d011623_T001
#1f	0.1639	0.0264	a31607_3	60047512	60050447	Sobic.003G262500.1.v3.1	b34889_8	156531772	156534659	CDS:Zm00001d011624_T001
#1f	2.0857	0.5069	a31607_3	60064176	60051316	Sobic.003G262600.3.v3.1	b34889_8	156763311	156773891	CDS:Zm00001d011629_T001
#1f	0.4493	0.0748	a31607_3	60113303	60113010	Sobic.003G263800.1.v3.1	b34889_8	156787413	156787111	CDS:Zm00001d011630_T001
#1f	0.1997	0.0486	a31607_3	60113986	60115183	Sobic.003G263900.1.v3.1	b34889_8	156788181	156790184	CDS:Zm00001d011631_T001
#1f	0.1548	0.0277	a31607_3	60118852	60115744	Sobic.003G264000.1.v3.1	b34889_8	156801481	156790766	CDS:Zm00001d011632_T001
#1f	0.1477	0.0001	a31607_3	60130268	60135050	Sobic.003G264200.1.v3.1	b34889_8	156906620	156914140	CDS:Zm00001d011634_T002
#1f	0.4092	0.0893	a31607_3	60139708	60139241	Sobic.003G264300.1.v3.1	b34889_8	156919250	156918795	CDS:Zm00001d011635_T001
#1f	0.2810	0.0516	a31607_3	60171803	60167741	Sobic.003G264901.1.v3.1	b34889_8	156961183	156957460	CDS:Zm00001d011636_T001
#1f	1.4386	0.2776	a31607_3	60188057	60188803	Sobic.003G265000.1.v3.1	b34889_8	156985645	156987441	CDS:Zm00001d011637_T001
#1f	0.2524	0.0885	a31607_3	60191446	60196573	Sobic.003G265100.1.v3.1	b34889_8	157105897	157111850	CDS:Zm00001d011638_T002
#1f	0.4257	0.0367	a31607_3	60207958	60206717	Sobic.003G265200.1.v3.1	b34889_8	157137214	157135997	CDS:Zm00001d011639_T001
#1f	0.1108	0.0197	a31607_3	60350401	60354208	Sobic.003G266600.1.v3.1	b34889_8	157270604	157266670	CDS:Zm00001d011642_T002
#1f	1.9661	0.2342	a31607_3	60381515	60392883	Sobic.003G267100.1.v3.1	b34889_8	157391117	157385962	CDS:Zm00001d011644_T002
#1f	0.6569	0.1243	a31607_3	60404419	60405373	Sobic.003G267400.1.v3.1	b34889_8	157426995	157428942	CDS:Zm00001d011645_T001
#1f	0.1789	0.0747	a31607_3	60433217	60431805	Sobic.003G267800.1.v3.1	b34889_8	157443844	157442417	CDS:Zm00001d011648_T001
#1f	0.2848	0.0505	a31607_3	60439242	60437800	Sobic.003G267900.1.v3.1	b34889_8	157449229	157447787	CDS:Zm00001d011649_T001
#1f	0.2840	0.0627	a31607_3	60493399	60492647	Sobic.003G268200.1.v3.1	b34889_8	157471706	157470984	CDS:Zm00001d011650_T001
#1f	0.1695	0.0676	a31607_3	60496837	60502602	Sobic.003G268300.1.v3.1	b34889_8	157562212	157567628	CDS:Zm00001d011652_T001
#1f	5.7312	1.6386	a31607_3	60519070	60519393	Sobic.003G268500.1.v3.1	b34889_8	157574039	157573651	CDS:Zm00001d011653_T001
#1f	75.0535	0.3504	a31607_3	60575521	60572698	Sobic.003G268900.1.v3.1	b34889_8	157649540	157650979	CDS:Zm00001d011655_T001
#1f	0.3036	0.0284	a31607_3	60590197	60591614	Sobic.003G269100.1.v3.1	b34889_8	157706336	157707159	CDS:Zm00001d011657_T001
#1f	0.2037	0.0599	a31607_3	60601131	60602342	Sobic.003G269200.1.v3.1	b34889_8	157722312	157723484	CDS:Zm00001d011658_T001
#1f	0.1954	0.0266	a31607_3	60615695	60620775	Sobic.003G269400.2.v3.1	b34889_8	157763726	157768961	CDS:Zm00001d011660_T001
#1f	0.1054	0.0332	a31607_3	60660879	60656908	Sobic.003G269800.1.v3.1	b34889_8	157971840	157967829	CDS:Zm00001d011663_T001
#1f	0.1254	0.0219	a31607_3	60677034	60680396	Sobic.003G270100.1.v3.1	b34889_8	158113069	158118267	CDS:Zm00001d011668_T001
#1f	0.9258	0.2279	a31607_3	60687685	60686523	Sobic.003G270300.1.v3.1	b34889_8	158167961	158166850	CDS:Zm00001d011669_T001
#1f	0.1245	0.0268	a31607_3	60723947	60727608	Sobic.003G270500.1.v3.1	b34889_8	158270090	158273737	CDS:Zm00001d011673_T001
#1f	0.0994	0.0032	a31607_3	60730388	60734763	Sobic.003G270600.1.v3.1	b34889_8	158309563	158313359	CDS:Zm00001d011676_T001
#1f	0.4637	0.1119	a31607_3	60738800	60738031	Sobic.003G270700.1.v3.1	b34889_8	158331391	158330639	CDS:Zm00001d011678_T001
#1f	0.3265	0.0230	a31607_3	60745030	60746577	Sobic.003G270800.1.v3.1	b34889_8	158415720	158417282	CDS:Zm00001d011679_T001
#1f	0.1374	0.0597	a31607_3	60825856	60826485	Sobic.003G272000.2.v3.1	b34889_8	158521288	158522014	CDS:Zm00001d011681_T001
#1f	0.1072	0.0193	a31607_3	60828482	60827058	Sobic.003G271900.3.v3.1	b34889_8	158523767	158522502	CDS:Zm00001d011680_T001
#1f	0.1862	0.0983	a31607_3	60870034	60875740	Sobic.003G272400.1.v3.1	b34889_8	158588755	158594662	CDS:Zm00001d011684_T002
#1f	0.1161	0.0400	a31607_3	60884633	60880809	Sobic.003G272700.1.v3.1	b34889_8	158638140	158634250	CDS:Zm00001d011685_T001
#1f	0.4398	0.0435	a31607_3	60904060	60898343	Sobic.003G273000.1.v3.1	b34889_8	158774004	158768663	CDS:Zm00001d011687_T001
#1f	0.1307	0.0080	a31607_3	60910457	60914578	Sobic.003G273100.1.v3.1	b34889_8	158788399	158793745	CDS:Zm00001d011688_T001
#1f	0.1382	0.0808	a31607_3	60965448	60975291	Sobic.003G273300.1.v3.1	b34889_8	158898382	158904842	CDS:Zm00001d011691_T002
#1f	0.1963	0.0050	a31607_3	60976276	60977577	Sobic.003G273400.1.v3.1	b34889_8	158905685	158906986	CDS:Zm00001d011692_T001
#1f	0.1691	0.0267	a31607_3	60988677	60993162	Sobic.003G273600.1.v3.1	b34889_8	159018331	159024152	CDS:Zm00001d011696_T001
#1f	0.1014	0.0343	a31607_3	61008945	61012655	Sobic.003G273900.1.v3.1	b34889_8	159032309	159028342	CDS:Zm00001d011697_T001
#1f	0.7758	0.0953	a31607_3	61025070	61024783	Sobic.003G274100.1.v3.1	b34889_8	159083091	159082684	CDS:Zm00001d011698_T001
#1f	0.1020	0.0384	a31607_3	61028018	61030984	Sobic.003G274200.1.v3.1	b34889_8	159166812	159171401	CDS:Zm00001d011699_T001
#1f	0.1609	0.0316	a31607_3	61039979	61032167	Sobic.003G274300.1.v3.1	b34889_8	159180504	159172672	CDS:Zm00001d011700_T002
#1f	0.1739	0.0142	a31607_3	61047141	61052435	Sobic.003G274400.1.v3.1	b34889_8	159247404	159252387	CDS:Zm00001d011705_T001
#1f	0.1046	0.0191	a31607_3	61112053	61117047	Sobic.003G274800.1.v3.1	b34889_8	159306477	159313317	CDS:Zm00001d011706_T003
#1f	0.1683	0.0603	a31607_3	61128944	61130471	Sobic.003G275100.1.v3.1	b34889_8	159402897	159404056	CDS:Zm00001d011708_T001
#1f	0.1896	0.0426	a31607_3	61134573	61131387	Sobic.003G275200.1.v3.1	b34889_8	159458777	159455459	CDS:Zm00001d011709_T003
#1f	0.3510	0.0715	a31607_3	61146400	61145450	Sobic.003G275300.1.v3.1	b34889_8	159461104	159460166	CDS:Zm00001d011710_T001
#1f	0.1869	0.0551	a31607_3	61161085	61164995	Sobic.003G275400.1.v3.1	b34889_8	159488912	159492725	CDS:Zm00001d011712_T001
#1f	0.2324	0.0878	a31607_3	61224244	61201398	Sobic.003G275700.1.v3.1	b34889_8	159578586	159514201	CDS:Zm00001d011713_T003
#1f	0.1466	0.0335	a31607_3	61234638	61230823	Sobic.003G275800.1.v3.1	b34889_8	159804932	159801394	CDS:Zm00001d011716_T001
#1f	0.2071	0.0267	a31607_3	61262676	61258159	Sobic.003G276100.1.v3.1	b34889_8	159814551	159811366	CDS:Zm00001d011717_T001
#1f	0.2630	0.1159	a31607_3	61271540	61266881	Sobic.003G276300.2.v3.1	b34889_8	159819335	159815954	CDS:Zm00001d011718_T002
#1f	0.1887	0.0150	a31607_3	61301972	61301189	Sobic.003G277000.1.v3.1	b34889_8	159822797	159821783	CDS:Zm00001d011718_T001
#1f	0.2572	0.0591	a31607_3	61316481	61314783	Sobic.003G277300.1.v3.1	b34889_8	159827218	159824902	CDS:Zm00001d011719_T001
#1f	0.1366	0.0298	a31607_3	61316842	61319466	Sobic.003G277400.1.v3.1	b34889_8	159835643	159837972	CDS:Zm00001d011720_T001
#1f	0.2183	0.0278	a31607_3	61393032	61389670	Sobic.003G277900.1.v3.1	b34889_8	159902796	159899428	CDS:Zm00001d011721_T001
#1f	0.1431	0.1033	a31607_3	61410026	61410397	Sobic.003G278100.1.v3.1	b34889_8	159972280	159972556	CDS:Zm00001d011722_T001
#1f	0.4039	0.1100	a31607_3	61419722	61422500	Sobic.003G278200.2.v3.1	b34889_8	160069446	160089659	CDS:Zm00001d011729_T002
#1f	0.1958	0.0694	a31607_3	61427340	61426285	Sobic.003G278300.2.v3.1	b34889_8	160094990	160093938	CDS:Zm00001d011730_T001
#1f	0.6956	0.0925	a31607_3	61476901	61478992	Sobic.003G278700.1.v3.1	b34889_8	160192052	160193485	CDS:Zm00001d011731_T001
#1f	0.1035	0.0022	a31607_3	61497146	61494875	Sobic.003G279200.1.v3.1	b34889_8	160223158	160220632	CDS:Zm00001d011732_T001
#1f	0.5953	0.0629	a31607_3	61500381	61499545	Sobic.003G279300.1.v3.1	b34889_8	160235972	160235115	CDS:Zm00001d011734_T001
#1f	0.5525	0.0200	a31607_3	61509331	61510278	Sobic.003G279500.2.v3.1	b34889_8	160278127	160279059	CDS:Zm00001d011735_T001
#1f	2.9017	0.4747	a31607_3	61516427	61517953	Sobic.003G279700.1.v3.1	b34889_8	160379112	160377553	CDS:Zm00001d011737_T001
#1f	0.2363	0.0741	a31607_3	61524912	61529170	Sobic.003G279900.5.v3.1	b34889_8	160387070	160391841	CDS:Zm00001d011738_T002
#1f	0.5204	0.1572	a31607_3	61539439	61541132	Sobic.003G280000.1.v3.1	b34889_8	160432796	160433990	CDS:Zm00001d011739_T001
#1f	0.2793	0.0350	a31607_3	61568029	61569612	Sobic.003G280600.1.v3.1	b34889_8	160440662	160442218	CDS:Zm00001d011740_T001
#1f	0.2289	0.0058	a31607_3	61571726	61570259	Sobic.003G280700.1.v3.1	b34889_8	160444246	160442791	CDS:Zm00001d011741_T001
#1f	0.3564	0.1664	a31607_3	61580239	61572961	Sobic.003G280800.13.v3.1	b34889_8	160459263	160445913	CDS:Zm00001d011742_T005
#2f	0.1042	0.0231	a31607_3	58040876	58047104	Sobic.003G241000.1.v3.1	b34889_8	152031180	152037449	CDS:Zm00001d011486_T001
#2f	0.2020	0.0069	a31607_3	58071053	58067233	Sobic.003G241500.3.v3.1	b34889_8	152077556	152073777	CDS:Zm00001d011487_T001
#2f	0.1155	0.0281	a31607_3	58083943	58092095	Sobic.003G241700.2.v3.1	b34889_8	152112199	152120608	CDS:Zm00001d011490_T002
#2f	0.3920	0.1768	a31607_3	58113525	58104123	Sobic.003G241800.4.v3.1	b34889_8	152170452	152165091	CDS:Zm00001d011492_T001
#2f	0.4196	0.1070	a31607_3	58153721	58165978	Sobic.003G242200.1.v3.1	b34889_8	152339141	152343022	CDS:Zm00001d011495_T001
#2f	0.3300	0.0629	a31607_3	58200598	58199346	Sobic.003G242800.2.v3.1	b34889_8	152421580	152419905	CDS:Zm00001d011496_T001
#2f	0.1042	0.0330	a31607_3	58248716	58249187	Sobic.003G243300.1.v3.1	b34889_8	152511062	152511476	CDS:Zm00001d011497_T001
#2f	0.3623	0.0312	a31607_3	58253988	58252238	Sobic.003G243400.1.v3.1	b34889_8	152527647	152525890	CDS:Zm00001d011498_T001
#2f	0.4058	0.0504	a31607_3	58268393	58267410	Sobic.003G243500.1.v3.1	b34889_8	152570068	152569157	CDS:Zm00001d011499_T001
#2f	0.7827	0.2101	a31607_3	58303745	58301102	Sobic.003G243600.1.v3.1	b34889_8	152636260	152633793	CDS:Zm00001d011500_T005
#2f	61.5800	0.9225	a31607_3	58309203	58305476	Sobic.003G243700.1.v3.1	b34889_8	152641886	152641644	CDS:Zm00001d011501_T001
#2f	0.5204	0.0840	a31607_3	58318505	58321398	Sobic.003G243900.1.v3.1	b34889_8	152693895	152691964	CDS:Zm00001d011503_T001
#2f	0.1083	0.0141	a31607_3	58341012	58348005	Sobic.003G244200.1.v3.1	b34889_8	152696364	152705079	CDS:Zm00001d011504_T001
#2f	0.7649	0.2141	a31607_3	58373165	58374019	Sobic.003G244300.1.v3.1	b34889_8	152782436	152788683	CDS:Zm00001d011506_T002
#2f	0.1627	0.0246	a31607_3	58479428	58481293	Sobic.003G245800.1.v3.1	b34889_8	152919817	152921540	CDS:Zm00001d011510_T001
#2f	0.1858	0.0721	a31607_3	58488588	58492062	Sobic.003G246000.1.v3.1	b34889_8	152925575	152926642	CDS:Zm00001d011511_T001
#2f	0.1647	0.0263	a31607_3	58495694	58499188	Sobic.003G246100.1.v3.1	b34889_8	152929391	152934884	CDS:Zm00001d011512_T002
#2f	0.3008	0.0837	a31607_3	58542901	58536961	Sobic.003G246700.1.v3.1	b34889_8	152945155	152941128	CDS:Zm00001d011514_T001
#2f	0.1789	0.0475	a31607_3	58565590	58565327	Sobic.003G246900.1.v3.1	b34889_8	153110599	153110333	CDS:Zm00001d011515_T001
#2f	0.1008	0.0387	a31607_3	58609639	58602304	Sobic.003G247300.1.v3.1	b34889_8	153166757	153159253	CDS:Zm00001d011517_T002
#2f	0.0953	0.0240	a31607_3	58613479	58618111	Sobic.003G247400.2.v3.1	b34889_8	153273635	153279379	CDS:Zm00001d011518_T001
#2f	0.1574	0.0272	a31607_3	58643714	58648251	Sobic.003G247500.1.v3.1	b34889_8	153381702	153388035	CDS:Zm00001d011519_T001
#2f	0.1641	0.0222	a31607_3	58652213	58649888	Sobic.003G247600.1.v3.1	b34889_8	153390425	153389333	CDS:Zm00001d011520_T001
#2f	0.2605	0.0753	a31607_3	58707281	58714252	Sobic.003G248300.1.v3.1	b34889_8	153524409	153530702	CDS:Zm00001d011526_T002
#2f	0.3868	0.0741	a31607_3	58722488	58719979	Sobic.003G248400.1.v3.1	b34889_8	153568689	153566361	CDS:Zm00001d011527_T001
#2f	0.8106	0.4813	a31607_3	58772185	58774591	Sobic.003G249100.2.v3.1	b34889_8	153625010	153627475	CDS:Zm00001d011528_T001
#2f	70.9757	1.1157	a31607_3	58780787	58778142	Sobic.003G249300.1.v3.1	b34889_8	153649363	153644945	CDS:Zm00001d011531_T001
#2f	0.1333	0.0165	a31607_3	58792321	58801903	Sobic.003G249600.1.v3.1	b34889_8	153672167	153702606	CDS:Zm00001d011532_T002
#2f	0.1108	0.0269	a31607_3	58817276	58815427	Sobic.003G249800.1.v3.1	b34889_8	153756388	153754514	CDS:Zm00001d011536_T001
#2f	0.6072	0.3141	a31607_3	58847544	58843345	Sobic.003G250100.1.v3.1	b34889_8	153797817	153801151	CDS:Zm00001d011537_T001
#2f	0.0849	0.0379	a31607_3	58876496	58873376	Sobic.003G250400.1.v3.1	b34889_8	153959641	153956309	CDS:Zm00001d011541_T001
#2f	0.4605	0.0374	a31607_3	58901068	58900562	Sobic.003G250600.1.v3.1	b34889_8	154130258	154129779	CDS:Zm00001d011543_T001
#2f	0.5576	0.1170	a31607_3	58967023	58964537	Sobic.003G251600.1.v3.1	b34889_8	154321080	154277568	CDS:Zm00001d011550_T001
#2f	0.4672	0.0434	a31607_3	58994241	58990295	Sobic.003G251800.1.v3.1	b34889_8	154374547	154368362	CDS:Zm00001d011555_T001
#2f	0.1563	0.0323	a31607_3	59004369	59004995	Sobic.003G251900.1.v3.1	b34889_8	154453455	154454081	CDS:Zm00001d011558_T001
#2f	0.1539	0.0226	a31607_3	59007733	59006297	Sobic.003G252000.1.v3.1	b34889_8	154456667	154455231	CDS:Zm00001d011559_T001
#2f	0.1786	0.0537	a31607_3	59055671	59077734	Sobic.003G252200.2.v3.1	b34889_8	154457774	154485979	CDS:Zm00001d011560_T003
