"block"	"org_chr1"	"org_chr2"	"ks"	"kn"	"start1"	"stop1"	"gene1"	"start2"	"stop2"	"gene2"	"median"	"mean"	"count"	"total_genes"	"subGenome"
"4174"	"#2r"	"a6807_1"	"b8082_1"	0.2225	0.0147	65484103	65482724	"Sb01g042180"	29301581	29302960	"GRMZM2G476914"	0.22215	6.28018828125	384	997	"sub1"
"4175"	"#2r"	"a6807_1"	"b8082_1"	0.2513	0.0201	62243304	62240513	"Sb01g038760"	43841923	43844523	"GRMZM2G137839"	0.22215	6.28018828125	384	997	"sub1"
"4176"	"#2r"	"a6807_1"	"b8082_1"	0.2512	0.0201	65110528	65107399	"Sb01g041880"	30864903	30863539	"GRMZM2G012758"	0.22215	6.28018828125	384	997	"sub1"
"4177"	"#2r"	"a6807_1"	"b8082_1"	79.0247	1.1266	62574234	62572694	"Sb01g039130"	42640354	42640839	"GRMZM2G026910"	0.22215	6.28018828125	384	997	"sub1"
"4178"	"#2r"	"a6807_1"	"b8082_1"	0.1518	0.049	65607321	65611032	"Sb01g042340"	28744350	28737192	"GRMZM2G344416"	0.22215	6.28018828125	384	997	"sub1"
"4179"	"#2r"	"a6807_1"	"b8082_1"	52.7326	0.4565	62496164	62493571	"Sb01g039040"	42683837	42685622	"GRMZM2G042107"	0.22215	6.28018828125	384	997	"sub1"
"4180"	"#2r"	"a6807_1"	"b8082_1"	0.3333	0.0684	65299743	65302540	"Sb01g042000"	29791214	29788244	"GRMZM2G122543"	0.22215	6.28018828125	384	997	"sub1"
"4181"	"#2r"	"a6807_1"	"b8082_1"	0.2716	0.0235	64653444	64655816	"Sb01g041350"	32911043	32908659	"GRMZM2G147942"	0.22215	6.28018828125	384	997	"sub1"
"4182"	"#2r"	"a6807_1"	"b8082_1"	0.2116	0.0236	64773979	64775343	"Sb01g041450"	32277812	32276469	"GRMZM2G055052"	0.22215	6.28018828125	384	997	"sub1"
"4183"	"#2r"	"a6807_1"	"b8082_1"	0.0975	0.0564	65399886	65398283	"Sb01g042070"	29366038	29367766	"GRMZM2G180452"	0.22215	6.28018828125	384	997	"sub1"
"4184"	"#2r"	"a6807_1"	"b8082_1"	0.1251	0.0198	60977477	60973261	"Sb01g037410"	49825753	49829531	"GRMZM2G121871"	0.22215	6.28018828125	384	997	"sub1"
"4185"	"#2r"	"a6807_1"	"b8082_1"	62.1626	1.0453	63315959	63318990	"Sb01g039880"	39288640	39287595	"GRMZM2G452955"	0.22215	6.28018828125	384	997	"sub1"
"4186"	"#2r"	"a6807_1"	"b8082_1"	0.4833	0.036	62839341	62839695	"Sb01g039420"	41365370	41365014	"GRMZM2G096261"	0.22215	6.28018828125	384	997	"sub1"
"4187"	"#2r"	"a6807_1"	"b8082_1"	0.106	0.0134	59827544	59831224	"Sb01g036190"	55677966	55673036	"GRMZM2G072892"	0.22215	6.28018828125	384	997	"sub1"
"4188"	"#2r"	"a6807_1"	"b8082_1"	0.3063	0.083	59853174	59853632	"Sb01g036205"	55608538	55608059	"GRMZM2G075245"	0.22215	6.28018828125	384	997	"sub1"
"4189"	"#2r"	"a6807_1"	"b8082_1"	0.3301	0.0655	63082569	63080100	"Sb01g039615"	40664770	40667550	"GRMZM2G112925"	0.22215	6.28018828125	384	997	"sub1"
"4190"	"#2r"	"a6807_1"	"b8082_1"	93.959	0.3507	59933908	59935060	"Sb01g036310"	55171541	55170831	"GRMZM2G017223"	0.22215	6.28018828125	384	997	"sub1"
"4191"	"#2r"	"a6807_1"	"b8082_1"	0.2033	0.0112	62093835	62093059	"Sb01g038550"	44693305	44694081	"GRMZM2G024159"	0.22215	6.28018828125	384	997	"sub1"
"4192"	"#2r"	"a6807_1"	"b8082_1"	0.3038	0.0212	61847996	61843147	"Sb01g038320"	45894135	45896140	"GRMZM2G135456"	0.22215	6.28018828125	384	997	"sub1"
"4193"	"#2r"	"a6807_1"	"b8082_1"	0.1411	0.0545	65682371	65685584	"Sb01g042420"	28398312	28395796	"GRMZM2G024435"	0.22215	6.28018828125	384	997	"sub1"
"4194"	"#2r"	"a6807_1"	"b8082_1"	0.1498	0.0188	65380621	65376355	"Sb01g042050"	29504891	29509143	"GRMZM2G091456"	0.22215	6.28018828125	384	997	"sub1"
"4195"	"#2r"	"a6807_1"	"b8082_1"	0.3531	0.0453	65354692	65356259	"Sb01g042030"	29643430	29641892	"GRMZM2G126808"	0.22215	6.28018828125	384	997	"sub1"
"4196"	"#2r"	"a6807_1"	"b8082_1"	0.0884	0.0323	65797698	65806184	"Sb01g042540"	27753446	27745022	"GRMZM2G411653"	0.22215	6.28018828125	384	997	"sub1"
"4197"	"#2r"	"a6807_1"	"b8082_1"	0.2957	0.0155	65819894	65815975	"Sb01g042560"	27731468	27735211	"GRMZM2G111324"	0.22215	6.28018828125	384	997	"sub1"
"4198"	"#2r"	"a6807_1"	"b8082_1"	0.2334	0.0506	65407523	65406096	"Sb01g042080"	29359196	29360638	"GRMZM2G180458"	0.22215	6.28018828125	384	997	"sub1"
"4199"	"#2r"	"a6807_1"	"b8082_1"	0.2021	0.0155	62822809	62821196	"Sb01g039400"	41392547	41390946	"GRMZM2G048482"	0.22215	6.28018828125	384	997	"sub1"
"4200"	"#2r"	"a6807_1"	"b8082_1"	0.2055	0.0207	59766263	59763229	"Sb01g036160"	56173078	56176112	"GRMZM2G119850"	0.22215	6.28018828125	384	997	"sub1"
"4201"	"#2r"	"a6807_1"	"b8082_1"	0.2232	0.0327	63258796	63256018	"Sb01g039810"	39745132	39747287	"GRMZM2G100086"	0.22215	6.28018828125	384	997	"sub1"
"4202"	"#2r"	"a6807_1"	"b8082_1"	0.448	0.0771	59752298	59754379	"Sb01g036140"	56262238	56260778	"GRMZM2G054916"	0.22215	6.28018828125	384	997	"sub1"
"4203"	"#2r"	"a6807_1"	"b8082_1"	0.1376	0.0374	65073042	65071232	"Sb01g041840"	30936177	30939560	"GRMZM2G072041"	0.22215	6.28018828125	384	997	"sub1"
"4204"	"#2r"	"a6807_1"	"b8082_1"	0.1325	0.0063	62459145	62463890	"Sb01g038990"	43014278	43012271	"GRMZM2G141704"	0.22215	6.28018828125	384	997	"sub1"
"4205"	"#2r"	"a6807_1"	"b8082_1"	0.3592	0.0147	59646842	59648213	"Sb01g035970"	56676351	56675258	"GRMZM2G043493"	0.22215	6.28018828125	384	997	"sub1"
"4206"	"#2r"	"a6807_1"	"b8082_1"	0.2811	0.0628	59654654	59650876	"Sb01g035980"	56668539	56672987	"GRMZM2G043948"	0.22215	6.28018828125	384	997	"sub1"
"4207"	"#2r"	"a6807_1"	"b8082_1"	0.0836	0.0565	63218069	63217284	"Sb01g039730"	39911027	39911811	"GRMZM2G109831"	0.22215	6.28018828125	384	997	"sub1"
"4208"	"#2r"	"a6807_1"	"b8082_1"	0.4003	0.0608	65727768	65726209	"Sb01g042460"	28023137	28021767	"GRMZM2G040728"	0.22215	6.28018828125	384	997	"sub1"
"4209"	"#2r"	"a6807_1"	"b8082_1"	0.1239	0.0681	59713030	59706049	"Sb01g036080"	56382687	56389521	"GRMZM2G063657"	0.22215	6.28018828125	384	997	"sub1"
"4210"	"#2r"	"a6807_1"	"b8082_1"	0.4074	0.0654	62802878	62800020	"Sb01g039370"	41555492	41558064	"GRMZM2G043857"	0.22215	6.28018828125	384	997	"sub1"
"4211"	"#2r"	"a6807_1"	"b8082_1"	0.3965	0.0279	59251403	59250545	"Sb01g035630"	57957177	57958048	"GRMZM2G064814"	0.22215	6.28018828125	384	997	"sub1"
"4212"	"#2r"	"a6807_1"	"b8082_1"	0.214	0.0217	61940392	61938861	"Sb01g038410"	45527914	45529352	"AC208201"	0.22215	6.28018828125	384	997	"sub1"
"4213"	"#2r"	"a6807_1"	"b8082_1"	0.5117	0.0701	63260172	63260660	"Sb01g039820"	39671398	39670805	"GRMZM2G320960"	0.22215	6.28018828125	384	997	"sub1"
"4214"	"#2r"	"a6807_1"	"b8082_1"	0.1014	0.0316	59723137	59720605	"Sb01g036100"	56322998	56325094	"GRMZM2G062425"	0.22215	6.28018828125	384	997	"sub1"
"4215"	"#2r"	"a6807_1"	"b8082_1"	0.1529	0.0139	60075738	60079933	"Sb01g036480"	54292107	54288285	"GRMZM2G003379"	0.22215	6.28018828125	384	997	"sub1"
"4216"	"#2r"	"a6807_1"	"b8082_1"	44.196	1.0302	62919899	62912542	"Sb01g039490"	41228913	41230998	"GRMZM2G428391"	0.22215	6.28018828125	384	997	"sub1"
"4217"	"#2r"	"a6807_1"	"b8082_1"	77.1115	1.1801	59905271	59897183	"Sb01g036270"	55481184	55485620	"GRMZM2G399320"	0.22215	6.28018828125	384	997	"sub1"
"4218"	"#2r"	"a6807_1"	"b8082_1"	0.3493	0.0202	63201614	63201934	"Sb01g039710"	39972496	39972197	"GRMZM2G078164"	0.22215	6.28018828125	384	997	"sub1"
"4219"	"#2r"	"a6807_1"	"b8082_1"	0.1183	0.0061	59981908	59981672	"Sb01g036370"	54831807	54832502	"GRMZM2G106283"	0.22215	6.28018828125	384	997	"sub1"
"4220"	"#2r"	"a6807_1"	"b8082_1"	0.7895	0.3219	62663839	62665716	"Sb01g039210"	42176306	42174628	"GRMZM2G150729"	0.22215	6.28018828125	384	997	"sub1"
"4221"	"#2r"	"a6807_1"	"b8082_1"	0.1168	0.0205	62680857	62685372	"Sb01g039230"	42129763	42120654	"GRMZM2G044237"	0.22215	6.28018828125	384	997	"sub1"
"4222"	"#2r"	"a6807_1"	"b8082_1"	0.4847	0.1019	59224388	59224864	"Sb01g035600"	58428163	58427726	"GRMZM2G133978"	0.22215	6.28018828125	384	997	"sub1"
"4223"	"#2r"	"a6807_1"	"b8082_1"	0.1032	0.018	59227015	59231400	"Sb01g035610"	58369206	58360765	"GRMZM2G030072"	0.22215	6.28018828125	384	997	"sub1"
"4224"	"#2r"	"a6807_1"	"b8082_1"	0.275	0.0261	59756874	59755198	"Sb01g036150"	56258000	56259679	"GRMZM2G353195"	0.22215	6.28018828125	384	997	"sub1"
"4225"	"#2r"	"a6807_1"	"b8082_1"	0.3467	0.0603	62803620	62804121	"Sb01g039380"	41505505	41504995	"GRMZM2G172574"	0.22215	6.28018828125	384	997	"sub1"
"4226"	"#2r"	"a6807_1"	"b8082_1"	0.0904	0.0275	59745999	59745147	"Sb01g036120"	56315650	56320489	"GRMZM2G062391"	0.22215	6.28018828125	384	997	"sub1"
"4227"	"#2r"	"a6807_1"	"b8082_1"	0.3158	0.0101	63290504	63289686	"Sb01g039840"	39415668	39414847	"GRMZM2G119168"	0.22215	6.28018828125	384	997	"sub1"
"4228"	"#2r"	"a6807_1"	"b8082_1"	0.1615	0.0447	60003666	60001635	"Sb01g036400"	54701907	54704254	"GRMZM2G010196"	0.22215	6.28018828125	384	997	"sub1"
"4229"	"#2r"	"a6807_1"	"b8082_1"	0.4739	0.0415	60023317	60020616	"Sb01g036420"	54637248	54638847	"GRMZM2G050077"	0.22215	6.28018828125	384	997	"sub1"
"4230"	"#2r"	"a6807_1"	"b8082_1"	0.1108	0.0155	59682439	59678922	"Sb01g036030"	56657877	56660793	"GRMZM2G044074"	0.22215	6.28018828125	384	997	"sub1"
"4231"	"#2r"	"a6807_1"	"b8082_1"	0.3594	0.0108	59605812	59603524	"Sb01g035960"	56773701	56776080	"GRMZM2G030571"	0.22215	6.28018828125	384	997	"sub1"
"4232"	"#2r"	"a6807_1"	"b8082_1"	61.4759	1.3498	62320356	62323659	"Sb01g038833"	43588390	43555992	"AC217300"	0.22215	6.28018828125	384	997	"sub1"
"4233"	"#2r"	"a6807_1"	"b8082_1"	0.1126	0.035	65629505	65623297	"Sb01g042360"	28701583	28711298	"GRMZM2G025123"	0.22215	6.28018828125	384	997	"sub1"
"4234"	"#2r"	"a6807_1"	"b8082_1"	0.3346	0.0234	63304227	63299639	"Sb01g039850"	39312751	39317786	"GRMZM2G061202"	0.22215	6.28018828125	384	997	"sub1"
"4235"	"#2r"	"a6807_1"	"b8082_1"	0.1491	0.0146	62768678	62766571	"Sb01g039340"	41608760	41610871	"GRMZM2G044281"	0.22215	6.28018828125	384	997	"sub1"
"4236"	"#2r"	"a6807_1"	"b8082_1"	0.5992	0.1475	65778077	65775365	"Sb01g042500"	27966467	27973187	"GRMZM2G342685"	0.22215	6.28018828125	384	997	"sub1"
"4237"	"#2r"	"a6807_1"	"b8082_1"	0.2357	0.0271	65792560	65794568	"Sb01g042530"	27882956	27880962	"GRMZM2G040052"	0.22215	6.28018828125	384	997	"sub1"
"4238"	"#2r"	"a6807_1"	"b8082_1"	0.0972	0.042	62410851	62415031	"Sb01g038930"	43252506	43248265	"GRMZM2G041989"	0.22215	6.28018828125	384	997	"sub1"
"4239"	"#2r"	"a6807_1"	"b8082_1"	0.2473	0.0334	61912248	61914741	"Sb01g038390"	45603149	45601027	"GRMZM2G094388"	0.22215	6.28018828125	384	997	"sub1"
"4240"	"#2r"	"a6807_1"	"b8082_1"	75.8192	0.8244	63249711	63248332	"Sb01g039790"	39807969	39808682	"GRMZM2G301334"	0.22215	6.28018828125	384	997	"sub1"
"4241"	"#2r"	"a6807_1"	"b8082_1"	0.1158	0.0135	59884122	59879037	"Sb01g036250"	55545552	55554953	"GRMZM2G056462"	0.22215	6.28018828125	384	997	"sub1"
"4242"	"#2r"	"a6807_1"	"b8082_1"	0.1101	0.0259	61896535	61894022	"Sb01g038370"	45668430	45671855	"GRMZM2G087161"	0.22215	6.28018828125	384	997	"sub1"
"4243"	"#2r"	"a6807_1"	"b8082_1"	0.1238	0.0256	63213495	63208199	"Sb01g039720"	39915887	39922834	"GRMZM2G109885"	0.22215	6.28018828125	384	997	"sub1"
"4244"	"#2r"	"a6807_1"	"b8082_1"	0.1738	0.0267	59878538	59878020	"Sb01g036240"	55557308	55557820	"GRMZM2G056424"	0.22215	6.28018828125	384	997	"sub1"
"4245"	"#2r"	"a6807_1"	"b8082_1"	0.6569	0.0699	59701056	59701940	"Sb01g036070"	56407262	56406171	"GRMZM2G075988"	0.22215	6.28018828125	384	997	"sub1"
"4246"	"#2r"	"a6807_1"	"b8082_1"	0.1454	0.0062	63235878	63235051	"Sb01g039760"	39856307	39856777	"GRMZM2G026835"	0.22215	6.28018828125	384	997	"sub1"
"4247"	"#2r"	"a6807_1"	"b8082_1"	0.2623	0.0184	61899083	61898213	"Sb01g038375"	45667062	45667907	"GRMZM2G087079"	0.22215	6.28018828125	384	997	"sub1"
"4248"	"#2r"	"a6807_1"	"b8082_1"	0.1009	0.0577	60052641	60049356	"Sb01g036440"	54448888	54452663	"GRMZM2G006477"	0.22215	6.28018828125	384	997	"sub1"
"4249"	"#2r"	"a6807_1"	"b8082_1"	0.9871	0.047	59694281	59694027	"Sb01g036060"	56451429	56451680	"GRMZM2G413154"	0.22215	6.28018828125	384	997	"sub1"
"4250"	"#2r"	"a6807_1"	"b8082_1"	0.2949	0.0623	59671915	59670599	"Sb01g036020"	56665064	56666380	"GRMZM2G044038"	0.22215	6.28018828125	384	997	"sub1"
"4251"	"#2r"	"a6807_1"	"b8082_1"	0.1387	0.0209	59943607	59948229	"Sb01g036340"	55034890	55030800	"GRMZM2G031825"	0.22215	6.28018828125	384	997	"sub1"
"4252"	"#2r"	"a6807_1"	"b8082_1"	0.1342	0.0146	63255301	63250667	"Sb01g039800"	39801708	39806207	"GRMZM2G001918"	0.22215	6.28018828125	384	997	"sub1"
"4253"	"#2r"	"a6807_1"	"b8082_1"	0.095	0.0172	63244708	63247869	"Sb01g039780"	39812866	39809815	"GRMZM2G301325"	0.22215	6.28018828125	384	997	"sub1"
"4254"	"#2r"	"a6807_1"	"b8082_1"	0.3269	0.0166	62441910	62439520	"Sb01g038970"	43218222	43220747	"GRMZM2G054332"	0.22215	6.28018828125	384	997	"sub1"
"4255"	"#2r"	"a6807_1"	"b8082_1"	0.1051	0.0282	65661709	65657300	"Sb01g042400"	28522384	28526672	"GRMZM2G099797"	0.22215	6.28018828125	384	997	"sub1"
"4256"	"#2r"	"a6807_1"	"b8082_1"	0.5542	0.2523	62426219	62430078	"Sb01g038955"	43224649	43223097	"GRMZM2G352883"	0.22215	6.28018828125	384	997	"sub1"
"4257"	"#2r"	"a6807_3"	"b8082_3"	0.2602	0.0306	57449784	57453744	"Sb03g029320"	213329202	213325021	"GRMZM2G126260"	0.2583	6.30983764705882	255	966	"sub1"
"4258"	"#2r"	"a6807_3"	"b8082_3"	0.4695	0.0735	57299618	57300451	"Sb03g029160"	213901917	213901123	"GRMZM2G122028"	0.2583	6.30983764705882	255	966	"sub1"
"4259"	"#2r"	"a6807_3"	"b8082_3"	1.9262	0.5664	61579890	61578423	"Sb03g033230"	199995992	199998553	"GRMZM2G171426"	0.2583	6.30983764705882	255	966	"sub1"
"4260"	"#2r"	"a6807_3"	"b8082_3"	0.1619	0.0381	61771441	61772171	"Sb03g033450"	199371505	199370782	"GRMZM2G176912"	0.2583	6.30983764705882	255	966	"sub1"
"4261"	"#2r"	"a6807_3"	"b8082_3"	0.3477	0.0287	61066385	61064964	"Sb03g032660"	202079613	202081022	"GRMZM2G331720"	0.2583	6.30983764705882	255	966	"sub1"
"4262"	"#2r"	"a6807_3"	"b8082_3"	0.5231	0.0601	61939343	61940419	"Sb03g033720"	198876634	198875612	"GRMZM2G023285"	0.2583	6.30983764705882	255	966	"sub1"
"4263"	"#2r"	"a6807_3"	"b8082_3"	0.5351	0.0888	61728983	61731274	"Sb03g033400"	199435715	199432379	"GRMZM2G014770"	0.2583	6.30983764705882	255	966	"sub1"
"4264"	"#2r"	"a6807_3"	"b8082_3"	0.5427	0.1028	60746366	60745597	"Sb03g032300"	203317905	203318652	"GRMZM2G003838"	0.2583	6.30983764705882	255	966	"sub1"
"4265"	"#2r"	"a6807_3"	"b8082_3"	0.0892	1e-04	60737954	60742329	"Sb03g032290"	203354944	203351249	"GRMZM2G162145"	0.2583	6.30983764705882	255	966	"sub1"
"4266"	"#2r"	"a6807_3"	"b8082_3"	0.8792	0.1566	61703246	61702441	"Sb03g033370"	199486332	199487165	"GRMZM2G079883"	0.2583	6.30983764705882	255	966	"sub1"
"4267"	"#2r"	"a6807_3"	"b8082_3"	0.1367	0.02	57269351	57274240	"Sb03g029140"	213958957	213950653	"GRMZM2G047695"	0.2583	6.30983764705882	255	966	"sub1"
"4268"	"#2r"	"a6807_3"	"b8082_3"	0.1376	0.0328	62061719	62068961	"Sb03g033800"	198475863	198471383	"GRMZM2G138152"	0.2583	6.30983764705882	255	966	"sub1"
"4269"	"#2r"	"a6807_3"	"b8082_3"	0.7274	0.157	62084963	62086411	"Sb03g033830"	198371869	198369655	"GRMZM2G381025"	0.2583	6.30983764705882	255	966	"sub1"
"4270"	"#2r"	"a6807_3"	"b8082_3"	0.1703	0.0484	60887735	60888016	"Sb03g032460"	202803224	202802826	"GRMZM2G392345"	0.2583	6.30983764705882	255	966	"sub1"
"4271"	"#2r"	"a6807_3"	"b8082_3"	0.2139	0.0484	60789339	60788023	"Sb03g032340"	203216924	203218174	"GRMZM2G035222"	0.2583	6.30983764705882	255	966	"sub1"
"4272"	"#2r"	"a6807_3"	"b8082_3"	72.0985	1.0783	61222147	61209916	"Sb03g032760"	201570652	201557834	"GRMZM2G140362"	0.2583	6.30983764705882	255	966	"sub1"
"4273"	"#2r"	"a6807_3"	"b8082_3"	0.2912	0.0405	58378062	58378916	"Sb03g030080"	210533308	210532472	"GRMZM2G033576"	0.2583	6.30983764705882	255	966	"sub1"
"4274"	"#2r"	"a6807_3"	"b8082_3"	0.5795	0.0461	58399138	58400025	"Sb03g030100"	210451412	210450525	"GRMZM2G453805"	0.2583	6.30983764705882	255	966	"sub1"
"4275"	"#2r"	"a6807_3"	"b8082_3"	0.2002	0.0373	61913366	61910104	"Sb03g033670"	199156149	199158778	"GRMZM2G166759"	0.2583	6.30983764705882	255	966	"sub1"
"4276"	"#2r"	"a6807_3"	"b8082_3"	0.1571	0.0208	61932979	61937116	"Sb03g033710"	198883802	198878580	"GRMZM2G022625"	0.2583	6.30983764705882	255	966	"sub1"
"4277"	"#2r"	"a6807_3"	"b8082_3"	0.2818	0.023	58553863	58552973	"Sb03g030310"	210123274	210122420	"GRMZM2G123909"	0.2583	6.30983764705882	255	966	"sub1"
"4278"	"#2r"	"a6807_3"	"b8082_3"	0.2175	0.0158	57469662	57465586	"Sb03g029330"	213282626	213286424	"GRMZM2G126239"	0.2583	6.30983764705882	255	966	"sub1"
"4279"	"#2r"	"a6807_3"	"b8082_3"	0.424	0.0444	61149507	61148557	"Sb03g032720"	201963240	201964190	"GRMZM2G380088"	0.2583	6.30983764705882	255	966	"sub1"
"4280"	"#2r"	"a6807_3"	"b8082_3"	0.2074	0.0432	61197430	61200227	"Sb03g032750"	201793431	201790271	"GRMZM2G167809"	0.2583	6.30983764705882	255	966	"sub1"
"4281"	"#2r"	"a6807_3"	"b8082_3"	0.121	0.0151	60731513	60735174	"Sb03g032280"	203361421	203357401	"GRMZM2G098569"	0.2583	6.30983764705882	255	966	"sub1"
"4282"	"#2r"	"a6807_3"	"b8082_3"	0.1399	0.0193	61564738	61560158	"Sb03g033190"	200106967	200112055	"GRMZM2G167856"	0.2583	6.30983764705882	255	966	"sub1"
"4283"	"#2r"	"a6807_3"	"b8082_3"	0.0952	0.008	58345909	58352902	"Sb03g030060"	210606712	210597687	"GRMZM2G070360"	0.2583	6.30983764705882	255	966	"sub1"
"4284"	"#2r"	"a6807_3"	"b8082_3"	0.1384	0.0135	62442423	62436326	"Sb03g034230"	197450442	197456288	"GRMZM2G177906"	0.2583	6.30983764705882	255	966	"sub1"
"4285"	"#2r"	"a6807_3"	"b8082_3"	0.3369	0.0429	61674621	61675169	"Sb03g033310"	199668245	199667712	"GRMZM2G175444"	0.2583	6.30983764705882	255	966	"sub1"
"4286"	"#2r"	"a6807_3"	"b8082_3"	0.2971	0.0678	61858389	61857979	"Sb03g033610"	199222952	199223365	"GRMZM2G359670"	0.2583	6.30983764705882	255	966	"sub1"
"4287"	"#2r"	"a6807_3"	"b8082_3"	0.1446	0.0458	60326914	60301736	"Sb03g031920"	204589710	204606630	"GRMZM2G466139"	0.2583	6.30983764705882	255	966	"sub1"
"4288"	"#2r"	"a6807_3"	"b8082_3"	0.5287	0.0986	60357484	60361291	"Sb03g031950"	204424254	204421322	"GRMZM2G122296"	0.2583	6.30983764705882	255	966	"sub1"
"4289"	"#2r"	"a6807_3"	"b8082_3"	0.7799	0.2227	61696175	61695549	"Sb03g033350"	199496139	199496755	"GRMZM2G079897"	0.2583	6.30983764705882	255	966	"sub1"
"4290"	"#2r"	"a6807_3"	"b8082_3"	0.5052	0.0588	57885099	57886145	"Sb03g029660"	212245862	212244798	"GRMZM2G349407"	0.2583	6.30983764705882	255	966	"sub1"
"4291"	"#2r"	"a6807_3"	"b8082_3"	0.0582	0.0175	61132051	61133578	"Sb03g032700"	201970917	201969207	"GRMZM2G077293"	0.2583	6.30983764705882	255	966	"sub1"
"4292"	"#2r"	"a6807_3"	"b8082_3"	0.0888	0.065	58569824	58569561	"Sb03g030330"	210051848	210052111	"GRMZM2G121753"	0.2583	6.30983764705882	255	966	"sub1"
"4293"	"#2r"	"a6807_3"	"b8082_3"	0.4003	0.0412	58592323	58595344	"Sb03g030340"	209957508	209960483	"GRMZM2G055585"	0.2583	6.30983764705882	255	966	"sub1"
"4294"	"#2r"	"a6807_3"	"b8082_3"	0.1385	0.0189	60892424	60888600	"Sb03g032470"	202797459	202801550	"GRMZM2G091494"	0.2583	6.30983764705882	255	966	"sub1"
"4295"	"#2r"	"a6807_3"	"b8082_3"	0.2345	0.109	57505615	57504492	"Sb03g029370"	213247761	213246724	"GRMZM2G067583"	0.2583	6.30983764705882	255	966	"sub1"
"4296"	"#2r"	"a6807_3"	"b8082_3"	0.3631	0.0334	60902754	60902942	"Sb03g032490"	202794823	202794635	"AC194298"	0.2583	6.30983764705882	255	966	"sub1"
"4297"	"#2r"	"a6807_3"	"b8082_3"	0.3543	0.0479	60911852	60906135	"Sb03g032500"	202790153	202793884	"GRMZM2G091540"	0.2583	6.30983764705882	255	966	"sub1"
"4298"	"#2r"	"a6807_3"	"b8082_3"	0.1598	0.0146	61639802	61633170	"Sb03g033290"	199820338	199814240	"GRMZM2G025860"	0.2583	6.30983764705882	255	966	"sub1"
"4299"	"#2r"	"a6807_3"	"b8082_3"	0.4201	0.0271	57346215	57348233	"Sb03g029210"	213803795	213802652	"GRMZM2G048010"	0.2583	6.30983764705882	255	966	"sub1"
"4300"	"#2r"	"a6807_3"	"b8082_3"	0.1221	0.0278	61680663	61683247	"Sb03g033330"	199541125	199543574	"GRMZM2G311003"	0.2583	6.30983764705882	255	966	"sub1"
"4301"	"#2r"	"a6807_3"	"b8082_3"	0.3358	0.0627	61889940	61888809	"Sb03g033640"	199190427	199191419	"GRMZM2G040298"	0.2583	6.30983764705882	255	966	"sub1"
"4302"	"#2r"	"a6807_3"	"b8082_3"	0.2583	0.085	61043090	61035278	"Sb03g032620"	202304804	202308903	"GRMZM2G330298"	0.2583	6.30983764705882	255	966	"sub1"
"4303"	"#2r"	"a6807_3"	"b8082_3"	0.1984	0.0196	58547386	58541446	"Sb03g030300"	210162699	210166118	"GRMZM2G059974"	0.2583	6.30983764705882	255	966	"sub1"
"4304"	"#2r"	"a6807_3"	"b8082_3"	0.1121	0.0293	60835811	60834624	"Sb03g032400"	202872023	202873276	"GRMZM2G159924"	0.2583	6.30983764705882	255	966	"sub1"
"4305"	"#2r"	"a6807_3"	"b8082_3"	0.5503	0.0558	58789506	58788425	"Sb03g030580"	209189397	209190588	"GRMZM2G024448"	0.2583	6.30983764705882	255	966	"sub1"
"4306"	"#2r"	"a6807_3"	"b8082_3"	0.4366	0.174	58826996	58823577	"Sb03g030620"	209136112	209155804	"AC230013"	0.2583	6.30983764705882	255	966	"sub1"
"4307"	"#2r"	"a6807_3"	"b8082_3"	0.2836	0.017	58833619	58836380	"Sb03g030630"	209113636	209110807	"AC230013"	0.2583	6.30983764705882	255	966	"sub1"
"4308"	"#2r"	"a6807_3"	"b8082_3"	0.6391	0.0753	62153725	62154498	"Sb03g033900"	198364209	198363448	"GRMZM2G078771"	0.2583	6.30983764705882	255	966	"sub1"
"4309"	"#2r"	"a6807_3"	"b8082_3"	0.1284	0.0394	61243155	61239340	"Sb03g032780"	201495592	201499118	"GRMZM2G474537"	0.2583	6.30983764705882	255	966	"sub1"
"4310"	"#2r"	"a6807_3"	"b8082_3"	0.3522	0.0858	61251108	61251647	"Sb03g032795"	201380670	201380164	"GRMZM2G131099"	0.2583	6.30983764705882	255	966	"sub1"
"4311"	"#2r"	"a6807_3"	"b8082_3"	0.2452	0.0628	61258736	61257721	"Sb03g032800"	201294157	201295100	"GRMZM2G101405"	0.2583	6.30983764705882	255	966	"sub1"
"4312"	"#2r"	"a6807_3"	"b8082_3"	0.131	0.0154	60253260	60251668	"Sb03g031880"	204802529	204804112	"GRMZM2G050570"	0.2583	6.30983764705882	255	966	"sub1"
"4313"	"#2r"	"a6807_3"	"b8082_3"	61.8618	1.1672	60968557	60978400	"Sb03g032530"	202568606	202567305	"GRMZM2G108318"	0.2583	6.30983764705882	255	966	"sub1"
"4314"	"#2r"	"a6807_3"	"b8082_3"	0.2339	0.0304	60270633	60272828	"Sb03g031900"	204753338	204751146	"GRMZM2G050697"	0.2583	6.30983764705882	255	966	"sub1"
"4315"	"#2r"	"a6807_3"	"b8082_3"	0.2686	0.0241	57074922	57076421	"Sb03g028910"	214681455	214679839	"GRMZM2G177384"	0.2583	6.30983764705882	255	966	"sub1"
"4316"	"#2r"	"a6807_3"	"b8082_3"	0.2953	0.0468	61062839	61061292	"Sb03g032650"	202104358	202105872	"GRMZM2G035994"	0.2583	6.30983764705882	255	966	"sub1"
