"block"	"org_chr1"	"org_chr2"	"ks"	"kn"	"start1"	"stop1"	"gene1"	"start2"	"stop2"	"gene2"	"median"	"mean"	"count"	"total_genes"	"subGenome"
"3717"	"#22r"	"a31607_4"	"b34889_4"	0.1486	0.0396	6415370	6410017	"Sobic.004G078000.1.v3.1"	238978023	238988667	"CDS:Zm00001d053684_T003"	0.1672	0.2785	12	412	"sub2"
"3718"	"#22r"	"a31607_4"	"b34889_4"	0.1577	0.0242	6559798	6552711	"Sobic.004G079800.1.v3.1"	238418782	238425710	"CDS:Zm00001d053664_T001"	0.1672	0.2785	12	412	"sub2"
"3719"	"#22r"	"a31607_4"	"b34889_4"	0.2082	0.0296	6521710	6521195	"Sobic.004G079100.2.v3.1"	238612589	238613017	"CDS:Zm00001d053671_T001"	0.1672	0.2785	12	412	"sub2"
"3720"	"#22r"	"a31607_4"	"b34889_4"	0.2058	0.0455	6514964	6519395	"Sobic.004G079000.1.v3.1"	238620705	238614633	"CDS:Zm00001d053672_T003"	0.1672	0.2785	12	412	"sub2"
"3721"	"#22r"	"a31607_4"	"b34889_4"	0.1554	0.0548	6486468	6478240	"Sobic.004G078700.1.v3.1"	238699563	238722145	"CDS:Zm00001d053674_T001"	0.1672	0.2785	12	412	"sub2"
"3722"	"#22r"	"a31607_4"	"b34889_4"	0.1767	0.0506	6425283	6421833	"Sobic.004G078300.1.v3.1"	238937971	238941334	"CDS:Zm00001d053680_T001"	0.1672	0.2785	12	412	"sub2"
"3723"	"#22r"	"a31607_4"	"b34889_4"	0.1378	0.044	6453325	6459774	"Sobic.004G078500.1.v3.1"	238848751	238814797	"CDS:Zm00001d053676_T002"	0.1672	0.2785	12	412	"sub2"
"3724"	"#22r"	"a31607_4"	"b34889_4"	0.5523	0.045	6465224	6461665	"Sobic.004G078600.1.v3.1"	238805623	238808976	"CDS:Zm00001d053675_T001"	0.1672	0.2785	12	412	"sub2"
"3725"	"#22r"	"a31607_4"	"b34889_4"	1.1847	0.3887	6417821	6420134	"Sobic.004G078100.1.v3.1"	238945683	238943257	"CDS:Zm00001d053682_T001"	0.1672	0.2785	12	412	"sub2"
"3726"	"#23f"	"a31607_2"	"b34889_2"	0.5224	0.03	70481983	70479815	"Sobic.002G337600.1.v3.1"	211473211	211471163	"CDS:Zm00001d006581_T001"	0.1943	0.253714285714286	14	472	"sub2"
"3727"	"#23f"	"a31607_2"	"b34889_2"	0.505	0.0672	70594416	70592172	"Sobic.002G338700.2.v3.1"	211724817	211722746	"CDS:Zm00001d006590_T002"	0.1943	0.253714285714286	14	472	"sub2"
"3728"	"#23f"	"a31607_2"	"b34889_2"	0.1302	0.0431	70686983	70695186	"Sobic.002G339800.1.v3.1"	211806307	211818346	"CDS:Zm00001d006597_T002"	0.1943	0.253714285714286	14	472	"sub2"
"3729"	"#23f"	"a31607_2"	"b34889_2"	0.1954	0.0548	70461730	70466284	"Sobic.002G337300.1.v3.1"	211461476	211468906	"CDS:Zm00001d006580_T002"	0.1943	0.253714285714286	14	472	"sub2"
"3730"	"#23f"	"a31607_2"	"b34889_2"	0.1102	0.0278	70497637	70492756	"Sobic.002G337700.1.v3.1"	211515827	211511193	"CDS:Zm00001d006582_T002"	0.1943	0.253714285714286	14	472	"sub2"
"3731"	"#23f"	"a31607_2"	"b34889_2"	0.3091	0.0035	70674124	70675629	"Sobic.002G339600.1.v3.1"	211796271	211797712	"CDS:Zm00001d006596_T001"	0.1943	0.253714285714286	14	472	"sub2"
"3732"	"#23f"	"a31607_2"	"b34889_2"	0.1198	0.0461	70400333	70399155	"Sobic.002G336000.1.v3.1"	211366374	211365247	"CDS:Zm00001d006574_T001"	0.1943	0.253714285714286	14	472	"sub2"
"3733"	"#23f"	"a31607_2"	"b34889_2"	0.4158	0.0218	70531948	70530978	"Sobic.002G338000.1.v3.1"	211694664	211693666	"CDS:Zm00001d006587_T001"	0.1943	0.253714285714286	14	472	"sub2"
"3734"	"#23f"	"a31607_2"	"b34889_2"	0.3937	0.0434	70514116	70512672	"Sobic.002G337800.1.v3.1"	211620390	211619081	"CDS:Zm00001d006585_T001"	0.1943	0.253714285714286	14	472	"sub2"
"3735"	"#23f"	"a31607_2"	"b34889_2"	0.1315	0.0294	70646071	70637436	"Sobic.002G339300.1.v3.1"	211775183	211765891	"CDS:Zm00001d006593_T001"	0.1943	0.253714285714286	14	472	"sub2"
"3736"	"#23f"	"a31607_2"	"b34889_2"	0.132	0.0489	70667296	70671349	"Sobic.002G339500.1.v3.1"	211790086	211794293	"CDS:Zm00001d006595_T001"	0.1943	0.253714285714286	14	472	"sub2"
"3737"	"#23f"	"a31607_2"	"b34889_2"	0.2767	0.1147	70613342	70612539	"Sobic.002G339000.1.v3.1"	211746303	211745475	"CDS:Zm00001d006591_T001"	0.1943	0.253714285714286	14	472	"sub2"
"3738"	"#23f"	"a31607_2"	"b34889_2"	0.1932	0.0356	70657405	70660444	"Sobic.002G339400.1.v3.1"	211783835	211787752	"CDS:Zm00001d006594_T001"	0.1943	0.253714285714286	14	472	"sub2"
"3739"	"#23f"	"a31607_2"	"b34889_2"	0.117	0.0319	70537212	70533207	"Sobic.002G338100.1.v3.1"	211701161	211696933	"CDS:Zm00001d006588_T001"	0.1943	0.253714285714286	14	472	"sub2"
"3740"	"#23f"	"a31607_2"	"b34889_7"	0.3924	0.0357	71121889	71122686	"Sobic.002G345000.3.v3.1"	164328316	164329116	"CDS:Zm00001d021840_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3741"	"#23f"	"a31607_2"	"b34889_7"	0.4411	0.0618	71093724	71092644	"Sobic.002G344700.1.v3.1"	164319208	164318213	"CDS:Zm00001d021839_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3742"	"#23f"	"a31607_2"	"b34889_7"	0.1212	0.0464	70948424	70945081	"Sobic.002G343200.3.v3.1"	164029540	164026207	"CDS:Zm00001d021830_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3743"	"#23f"	"a31607_2"	"b34889_7"	0.14	0.0355	70891332	70897101	"Sobic.002G342300.1.v3.1"	163714768	163720021	"CDS:Zm00001d021821_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3744"	"#23f"	"a31607_2"	"b34889_7"	0.2412	0.0693	70835440	70835090	"Sobic.002G341700.1.v3.1"	163533846	163533511	"CDS:Zm00001d021813_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3745"	"#23f"	"a31607_2"	"b34889_7"	0.1113	0.0244	70935680	70928332	"Sobic.002G343000.3.v3.1"	163887601	163880242	"CDS:Zm00001d021828_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3746"	"#23f"	"a31607_2"	"b34889_7"	0.2564	0.0122	70921883	70923265	"Sobic.002G342800.1.v3.1"	163785585	163786943	"CDS:Zm00001d021826_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3747"	"#23f"	"a31607_2"	"b34889_7"	0.3246	0.1325	70854947	70854420	"Sobic.002G341900.1.v3.1"	163562155	163561655	"CDS:Zm00001d021816_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3748"	"#23f"	"a31607_2"	"b34889_7"	0.1326	0.0302	70957285	70959327	"Sobic.002G343300.1.v3.1"	164100462	164102432	"CDS:Zm00001d021831_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3749"	"#23f"	"a31607_2"	"b34889_7"	0.3256	0.0318	71128594	71127590	"Sobic.002G345200.1.v3.1"	164332232	164331214	"CDS:Zm00001d021841_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3750"	"#23f"	"a31607_2"	"b34889_7"	0.0625	0.0162	71132416	71134768	"Sobic.002G345300.2.v3.1"	164334881	164337286	"CDS:Zm00001d021842_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3751"	"#23f"	"a31607_2"	"b34889_7"	0.1774	0.0333	70927232	70927693	"Sobic.002G342901.1.v3.1"	163876067	163876554	"CDS:Zm00001d021827_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3752"	"#23f"	"a31607_2"	"b34889_7"	0.1425	0.0656	70918352	70916940	"Sobic.002G342600.1.v3.1"	163784593	163783218	"CDS:Zm00001d021824_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3753"	"#23f"	"a31607_2"	"b34889_7"	0.1505	0.03	70939616	70943654	"Sobic.002G343100.1.v3.1"	164015347	164024576	"CDS:Zm00001d021829_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3754"	"#23f"	"a31607_2"	"b34889_7"	0.1214	0.0203	70974483	70971484	"Sobic.002G343500.1.v3.1"	164166354	164163357	"CDS:Zm00001d021835_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3755"	"#23f"	"a31607_2"	"b34889_7"	0.3617	0.0653	70814132	70811276	"Sobic.002G341300.1.v3.1"	163526651	163524207	"CDS:Zm00001d021812_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3756"	"#23f"	"a31607_2"	"b34889_7"	0.1522	0.0929	71085317	71090030	"Sobic.002G344600.1.v3.1"	164311213	164316250	"CDS:Zm00001d021838_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3757"	"#23f"	"a31607_2"	"b34889_7"	0.1127	0.0316	70916121	70910617	"Sobic.002G342500.1.v3.1"	163782748	163774309	"CDS:Zm00001d021823_T002"	0.15135	0.220066666666667	24	927	"sub1"
"3758"	"#23f"	"a31607_2"	"b34889_7"	0.1269	0.1196	71138819	71139187	"Sobic.002G345400.1.v3.1"	164343352	164343736	"CDS:Zm00001d021843_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3759"	"#23f"	"a31607_2"	"b34889_7"	0.2693	0.0316	70871827	70870045	"Sobic.002G342100.2.v3.1"	163655125	163653395	"CDS:Zm00001d021818_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3760"	"#23f"	"a31607_2"	"b34889_7"	0.1441	0.0315	70968476	70966326	"Sobic.002G343400.1.v3.1"	164117493	164113864	"CDS:Zm00001d021834_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3761"	"#23f"	"a31607_2"	"b34889_7"	0.572	0.0955	70881089	70880132	"Sobic.002G342200.1.v3.1"	163679869	163678953	"CDS:Zm00001d021820_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3762"	"#23f"	"a31607_2"	"b34889_7"	0.2584	0.0166	70861084	70857994	"Sobic.002G342000.1.v3.1"	163567174	163564131	"CDS:Zm00001d021817_T001"	0.15135	0.220066666666667	24	927	"sub1"
"3763"	"#23f"	"a31607_2"	"b34889_7"	0.1436	0.006	70843585	70847007	"Sobic.002G341800.1.v3.1"	163543670	163559574	"CDS:Zm00001d021815_T002"	0.15135	0.220066666666667	24	927	"sub1"
"3764"	"#23f"	"a31607_3"	"b34889_3"	0.4541	0.0617	4681704	4686041	"Sobic.003G052000.1.v3.1"	11808940	11813393	"CDS:Zm00001d039682_T001"	0.2264	0.280546153846154	13	1113	"sub1"
"3765"	"#23f"	"a31607_3"	"b34889_3"	0.1517	0.015	4610968	4608796	"Sobic.003G050800.1.v3.1"	11577590	11575407	"CDS:Zm00001d039674_T001"	0.2264	0.280546153846154	13	1113	"sub1"
"3766"	"#23f"	"a31607_3"	"b34889_3"	0.3255	0.0226	4645655	4650286	"Sobic.003G051100.1.v3.1"	11696877	11700959	"CDS:Zm00001d039678_T001"	0.2264	0.280546153846154	13	1113	"sub1"
"3767"	"#23f"	"a31607_3"	"b34889_3"	0.1102	0.0313	4726616	4730098	"Sobic.003G052400.1.v3.1"	11849301	11853017	"CDS:Zm00001d039686_T001"	0.2264	0.280546153846154	13	1113	"sub1"
"3768"	"#23f"	"a31607_3"	"b34889_3"	0.1092	0.0397	4764870	4779541	"Sobic.003G052800.1.v3.1"	12050088	12087675	"CDS:Zm00001d039693_T005"	0.2264	0.280546153846154	13	1113	"sub1"
"3769"	"#23f"	"a31607_3"	"b34889_3"	0.4065	0.2289	4620030	4622871	"Sobic.003G051000.1.v3.1"	11688230	11691315	"CDS:Zm00001d039677_T001"	0.2264	0.280546153846154	13	1113	"sub1"
"3770"	"#23f"	"a31607_3"	"b34889_3"	0.599	0.0196	4732423	4731648	"Sobic.003G052500.1.v3.1"	11888212	11887470	"CDS:Zm00001d039687_T001"	0.2264	0.280546153846154	13	1113	"sub1"
"3771"	"#23f"	"a31607_3"	"b34889_3"	0.4453	0.0192	4721615	4725162	"Sobic.003G052300.1.v3.1"	11843866	11847341	"CDS:Zm00001d039685_T001"	0.2264	0.280546153846154	13	1113	"sub1"
"3772"	"#23f"	"a31607_3"	"b34889_3"	0.1868	0.0358	4673037	4675167	"Sobic.003G051800.1.v3.1"	11794591	11796817	"CDS:Zm00001d039681_T001"	0.2264	0.280546153846154	13	1113	"sub1"
"3773"	"#23f"	"a31607_3"	"b34889_3"	0.2264	0.063	4666451	4664745	"Sobic.003G051500.1.v3.1"	11781199	11779457	"CDS:Zm00001d039680_T001"	0.2264	0.280546153846154	13	1113	"sub1"
"3774"	"#23f"	"a31607_3"	"b34889_3"	0.1315	0.0681	4708228	4703609	"Sobic.003G052200.2.v3.1"	11831456	11817413	"CDS:Zm00001d039683_T009"	0.2264	0.280546153846154	13	1113	"sub1"
"3775"	"#23f"	"a31607_3"	"b34889_3"	0.1335	0.0471	4612378	4616071	"Sobic.003G050900.1.v3.1"	11578763	11582839	"CDS:Zm00001d039675_T001"	0.2264	0.280546153846154	13	1113	"sub1"
"3776"	"#23f"	"a31607_3"	"b34889_3"	0.3674	0.0539	4756775	4760872	"Sobic.003G052700.1.v3.1"	11919290	11922322	"CDS:Zm00001d039691_T001"	0.2264	0.280546153846154	13	1113	"sub1"
"3777"	"#23f"	"a31607_6"	"b34889_10"	0.1091	0.0345	56680513	56686935	"Sobic.006G219600.1.v3.1"	143634067	143643726	"CDS:Zm00001d026331_T005"	0.2298	0.27405	12	365	"sub2"
"3778"	"#23f"	"a31607_6"	"b34889_10"	0.2195	0.0291	56492561	56493652	"Sobic.006G217200.1.v3.1"	143361789	143362886	"CDS:Zm00001d026310_T001"	0.2298	0.27405	12	365	"sub2"
"3779"	"#23f"	"a31607_6"	"b34889_10"	0.2392	0.0356	56578466	56581326	"Sobic.006G218600.1.v3.1"	143570399	143571745	"CDS:Zm00001d026321_T001"	0.2298	0.27405	12	365	"sub2"
"3780"	"#23f"	"a31607_6"	"b34889_10"	0.3574	0.0656	56537763	56536660	"Sobic.006G218000.1.v3.1"	143504957	143503888	"CDS:Zm00001d026318_T001"	0.2298	0.27405	12	365	"sub2"
"3781"	"#23f"	"a31607_6"	"b34889_10"	0.5723	0.0255	56426924	56426550	"Sobic.006G216400.1.v3.1"	143309843	143309469	"CDS:Zm00001d026308_T001"	0.2298	0.27405	12	365	"sub2"
"3782"	"#23f"	"a31607_6"	"b34889_10"	0.3833	0.1044	56617358	56617801	"Sobic.006G219100.2.v3.1"	143622658	143623494	"CDS:Zm00001d026329_T001"	0.2298	0.27405	12	365	"sub2"
"3783"	"#23f"	"a31607_6"	"b34889_10"	0.3598	0.1017	56498303	56501445	"Sobic.006G217300.1.v3.1"	143365795	143368745	"CDS:Zm00001d026311_T001"	0.2298	0.27405	12	365	"sub2"
"3784"	"#23f"	"a31607_6"	"b34889_10"	0.3495	0.0329	56526353	56527535	"Sobic.006G217800.1.v3.1"	143490316	143494403	"CDS:Zm00001d026317_T002"	0.2298	0.27405	12	365	"sub2"
"3785"	"#23f"	"a31607_6"	"b34889_10"	0.1207	0.015	56518837	56515333	"Sobic.006G217700.1.v3.1"	143373466	143370085	"CDS:Zm00001d026312_T002"	0.2298	0.27405	12	365	"sub2"
"3786"	"#23f"	"a31607_6"	"b34889_10"	0.2204	0.0324	56393945	56391168	"Sobic.006G216000.1.v3.1"	143307390	143304255	"CDS:Zm00001d026307_T001"	0.2298	0.27405	12	365	"sub2"
"3787"	"#23f"	"a31607_6"	"b34889_10"	0.216	0.0848	56361000	56353175	"Sobic.006G215600.2.v3.1"	143283325	143271674	"CDS:Zm00001d026306_T003"	0.2298	0.27405	12	365	"sub2"
"3788"	"#23f"	"a31607_6"	"b34889_10"	0.1414	0.0464	56614643	56609264	"Sobic.006G219000.1.v3.1"	143600834	143599140	"CDS:Zm00001d026326_T001"	0.2298	0.27405	12	365	"sub2"
"3789"	"#23r"	"a31607_1"	"b34889_1"	0.5101	0.2351	73006798	73002269	"Sobic.001G453500.1.v3.1"	27572000	27577083	"CDS:Zm00001d028237_T002"	0.23285	7.1370125	32	1529	"sub1"
"3790"	"#23r"	"a31607_1"	"b34889_1"	0.1935	0.025	73153499	73155574	"Sobic.001G455500.1.v3.1"	27051494	27049419	"CDS:Zm00001d028221_T001"	0.23285	7.1370125	32	1529	"sub1"
"3791"	"#23r"	"a31607_1"	"b34889_1"	0.4326	0.0607	73115635	73119676	"Sobic.001G454900.1.v3.1"	27288263	27284697	"CDS:Zm00001d028228_T002"	0.23285	7.1370125	32	1529	"sub1"
"3792"	"#23r"	"a31607_1"	"b34889_1"	0.2957	0.0155	72937264	72933345	"Sobic.001G452900.1.v3.1"	27817679	27821422	"CDS:Zm00001d028243_T001"	0.23285	7.1370125	32	1529	"sub1"
"3793"	"#23r"	"a31607_1"	"b34889_1"	64.5246	1.119	73131239	73130131	"Sobic.001G455200.1.v3.1"	27256288	27266225	"CDS:Zm00001d028225_T001"	0.23285	7.1370125	32	1529	"sub1"
"3794"	"#23r"	"a31607_1"	"b34889_1"	0.3252	0.0307	73126970	73128108	"Sobic.001G455100.1.v3.1"	27269466	27268322	"CDS:Zm00001d028226_T001"	0.23285	7.1370125	32	1529	"sub1"
"3795"	"#23r"	"a31607_1"	"b34889_1"	0.1277	0.0169	73174442	73181005	"Sobic.001G455800.1.v3.1"	26899602	26887571	"CDS:Zm00001d028218_T001"	0.23285	7.1370125	32	1529	"sub1"
"3796"	"#23r"	"a31607_1"	"b34889_1"	0.2357	0.0271	72909930	72911938	"Sobic.001G452500.1.v3.1"	27969168	27967174	"CDS:Zm00001d028248_T001"	0.23285	7.1370125	32	1529	"sub1"
"3797"	"#23r"	"a31607_1"	"b34889_1"	0.1779	0.0584	72825509	72833661	"Sobic.001G451400.1.v3.1"	28234631	28226449	"CDS:Zm00001d028261_T002"	0.23285	7.1370125	32	1529	"sub1"
"3798"	"#23r"	"a31607_1"	"b34889_1"	0.1789	0.0318	73099103	73094653	"Sobic.001G454700.1.v3.1"	27302021	27306266	"CDS:Zm00001d028229_T001"	0.23285	7.1370125	32	1529	"sub1"
"3799"	"#23r"	"a31607_1"	"b34889_1"	0.1243	0.0209	73124607	73120738	"Sobic.001G455000.1.v3.1"	27280114	27283988	"CDS:Zm00001d028227_T002"	0.23285	7.1370125	32	1529	"sub1"
"3800"	"#23r"	"a31607_1"	"b34889_1"	0.1368	0.0414	73159525	73156559	"Sobic.001G455600.1.v3.1"	27042620	27047799	"CDS:Zm00001d028220_T001"	0.23285	7.1370125	32	1529	"sub1"
"3801"	"#23r"	"a31607_1"	"b34889_1"	0.0906	0.0304	72915068	72923554	"Sobic.001G452600.1.v3.1"	27839657	27831233	"CDS:Zm00001d028244_T002"	0.23285	7.1370125	32	1529	"sub1"
"3802"	"#23r"	"a31607_1"	"b34889_1"	0.4391	0.065	73144448	73145341	"Sobic.001G455300.1.v3.1"	27086718	27085759	"CDS:Zm00001d028222_T001"	0.23285	7.1370125	32	1529	"sub1"
"3803"	"#23r"	"a31607_1"	"b34889_1"	0.2534	0.0188	73028963	73026102	"Sobic.001G453900.1.v3.1"	27407441	27410384	"CDS:Zm00001d028231_T001"	0.23285	7.1370125	32	1529	"sub1"
"3804"	"#23r"	"a31607_1"	"b34889_1"	0.1376	0.0335	72986286	73000902	"Sobic.001G453400.2.v3.1"	27600584	27582287	"CDS:Zm00001d028238_T001"	0.23285	7.1370125	32	1529	"sub1"
"3805"	"#23r"	"a31607_1"	"b34889_1"	0.2073	0.0485	73188211	73199118	"Sobic.001G455900.1.v3.1"	26883568	26874242	"CDS:Zm00001d028217_T001"	0.23285	7.1370125	32	1529	"sub1"
"3806"	"#23r"	"a31607_1"	"b34889_1"	0.1523	0.0295	72984741	72983055	"Sobic.001G453300.1.v3.1"	27695864	27697516	"CDS:Zm00001d028240_T001"	0.23285	7.1370125	32	1529	"sub1"
"3807"	"#23r"	"a31607_1"	"b34889_1"	0.1569	0.0368	72885057	72881688	"Sobic.001G452100.2.v3.1"	28052379	28059370	"CDS:Zm00001d028252_T002"	0.23285	7.1370125	32	1529	"sub1"
"3808"	"#23r"	"a31607_1"	"b34889_1"	0.3081	0.0807	72874321	72872584	"Sobic.001G451901.1.v3.1"	28103233	28103980	"CDS:Zm00001d028257_T001"	0.23285	7.1370125	32	1529	"sub1"
"3809"	"#23r"	"a31607_1"	"b34889_1"	128.0314	0.4043	72838151	72841284	"Sobic.001G451500.1.v3.1"	28171835	28169402	"CDS:Zm00001d028260_T002"	0.23285	7.1370125	32	1529	"sub1"
"3810"	"#23r"	"a31607_1"	"b34889_1"	0.2442	0.0297	73010671	73012614	"Sobic.001G453600.1.v3.1"	27502829	27500950	"CDS:Zm00001d028235_T001"	0.23285	7.1370125	32	1529	"sub1"
"3811"	"#23r"	"a31607_1"	"b34889_1"	0.4398	0.0058	73058970	73064130	"Sobic.001G454100.1.v3.1"	27313213	27307722	"CDS:Zm00001d028230_T001"	0.23285	7.1370125	32	1529	"sub1"
"3812"	"#23r"	"a31607_1"	"b34889_1"	0.4456	0.0963	73019405	73022575	"Sobic.001G453800.1.v3.1"	27420137	27414309	"CDS:Zm00001d028232_T012"	0.23285	7.1370125	32	1529	"sub1"
"3813"	"#23r"	"a31607_1"	"b34889_1"	0.1161	0.0135	73256419	73259260	"Sobic.001G456100.1.v3.1"	26613825	26610956	"CDS:Zm00001d028214_T001"	0.23285	7.1370125	32	1529	"sub1"
"3814"	"#23r"	"a31607_1"	"b34889_1"	28.7876	11.945	72974831	72976535	"Sobic.001G453200.1.v3.1"	27702670	27700787	"CDS:Zm00001d028241_T002"	0.23285	7.1370125	32	1529	"sub1"
"3815"	"#23r"	"a31607_1"	"b34889_1"	0.269	0.0621	73170309	73165044	"Sobic.001G455700.1.v3.1"	26903760	26907769	"CDS:Zm00001d028219_T001"	0.23285	7.1370125	32	1529	"sub1"
"3816"	"#23r"	"a31607_1"	"b34889_1"	0.1501	0.0723	72879969	72875060	"Sobic.001G452000.2.v3.1"	28086258	28102522	"CDS:Zm00001d028256_T001"	0.23285	7.1370125	32	1529	"sub1"
"3817"	"#23r"	"a31607_1"	"b34889_1"	0.1075	0.0242	73263652	73267752	"Sobic.001G456300.1.v3.1"	26529317	26525634	"CDS:Zm00001d028211_T001"	0.23285	7.1370125	32	1529	"sub1"
"3818"	"#23r"	"a31607_1"	"b34889_1"	0.1374	0.0156	73210107	73205916	"Sobic.001G456000.1.v3.1"	26771415	26775969	"CDS:Zm00001d028216_T001"	0.23285	7.1370125	32	1529	"sub1"
"3819"	"#23r"	"a31607_1"	"b34889_1"	0.23	0.0437	73278833	73275526	"Sobic.001G456500.1.v3.1"	26518072	26521064	"CDS:Zm00001d028210_T001"	0.23285	7.1370125	32	1529	"sub1"
"3820"	"#23r"	"a31607_1"	"b34889_1"	0.4174	0.0718	72845135	72843576	"Sobic.001G451600.1.v3.1"	28109776	28108217	"CDS:Zm00001d028258_T001"	0.23285	7.1370125	32	1529	"sub1"
"3821"	"#23r"	"a31607_6"	"b34889_2"	0.0958	0.0144	50021604	50027558	"Sobic.006G138000.1.v3.1"	32825707	32817941	"CDS:Zm00001d003119_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3822"	"#23r"	"a31607_6"	"b34889_2"	0.1061	0.0526	49884930	49887367	"Sobic.006G136100.1.v3.1"	33781441	33778157	"CDS:Zm00001d003149_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3823"	"#23r"	"a31607_6"	"b34889_2"	0.2908	0.1039	50017521	50016929	"Sobic.006G137900.1.v3.1"	32865981	32866821	"CDS:Zm00001d003121_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3824"	"#23r"	"a31607_6"	"b34889_2"	0.1643	0.0119	49948927	49952504	"Sobic.006G137200.1.v3.1"	33109937	33105524	"CDS:Zm00001d003125_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3825"	"#23r"	"a31607_6"	"b34889_2"	0.2444	0.0083	49945874	49947680	"Sobic.006G137100.1.v3.1"	33156328	33155338	"CDS:Zm00001d003127_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3826"	"#23r"	"a31607_6"	"b34889_2"	0.2051	0.0122	50030478	50028334	"Sobic.006G138100.1.v3.1"	32787447	32789925	"CDS:Zm00001d003118_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3827"	"#23r"	"a31607_6"	"b34889_2"	0.1095	0.0091	50036143	50043113	"Sobic.006G138200.1.v3.1"	32735679	32717106	"CDS:Zm00001d003116_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3828"	"#23r"	"a31607_6"	"b34889_2"	0.1387	0.0628	49881505	49879674	"Sobic.006G136000.1.v3.1"	33845723	33847558	"CDS:Zm00001d003151_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3829"	"#23r"	"a31607_6"	"b34889_2"	0.1856	0.0321	49897705	49892691	"Sobic.006G136400.1.v3.1"	33764694	33769347	"CDS:Zm00001d003147_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3830"	"#23r"	"a31607_6"	"b34889_2"	6.48	0.9478	49924092	49928539	"Sobic.006G136800.1.v3.1"	33332975	33332532	"CDS:Zm00001d003129_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3831"	"#23r"	"a31607_6"	"b34889_2"	0.126	0.0522	49995116	49986478	"Sobic.006G137600.1.v3.1"	32959496	32965542	"CDS:Zm00001d003123_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3832"	"#23r"	"a31607_6"	"b34889_2"	0.5336	0.2529	49914389	49915339	"Sobic.006G136700.1.v3.1"	33434008	33433338	"CDS:Zm00001d003139_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3833"	"#23r"	"a31607_6"	"b34889_2"	0.1931	0.0192	49891337	49888649	"Sobic.006G136200.1.v3.1"	33774504	33777587	"CDS:Zm00001d003148_T002"	0.18935	0.651221428571429	14	535	"sub1"
"3834"	"#23r"	"a31607_6"	"b34889_2"	0.2441	0.0546	49908059	49909794	"Sobic.006G136500.1.v3.1"	33437003	33435149	"CDS:Zm00001d003140_T001"	0.18935	0.651221428571429	14	535	"sub1"
"3835"	"#24f"	"a31607_2"	"b34889_7"	0.4159	0.0809	71287107	71287446	"Sobic.002G347500.1.v3.1"	164999499	164999830	"CDS:Zm00001d021870_T001"	0.1791	3.13898095238095	21	927	"sub1"
"3836"	"#24f"	"a31607_2"	"b34889_7"	0.1655	0.0448	71302671	71304063	"Sobic.002G347700.1.v3.1"	165217652	165219138	"CDS:Zm00001d021873_T001"	0.1791	3.13898095238095	21	927	"sub1"
"3837"	"#24f"	"a31607_2"	"b34889_7"	1.0377	0.001	71409007	71409180	"Sobic.002G349300.1.v3.1"	165341364	165341498	"CDS:Zm00001d021882_T001"	0.1791	3.13898095238095	21	927	"sub1"
"3838"	"#24f"	"a31607_2"	"b34889_7"	0.1603	0.0238	71450616	71454933	"Sobic.002G350300.1.v3.1"	165496074	165500987	"CDS:Zm00001d021890_T001"	0.1791	3.13898095238095	21	927	"sub1"
"3839"	"#24f"	"a31607_2"	"b34889_7"	0.1449	0.0516	71281710	71283556	"Sobic.002G347400.2.v3.1"	164995427	164996281	"CDS:Zm00001d021869_T001"	0.1791	3.13898095238095	21	927	"sub1"
"3840"	"#24f"	"a31607_2"	"b34889_7"	0.1233	0.0219	71298531	71290865	"Sobic.002G347600.1.v3.1"	165021154	165007161	"CDS:Zm00001d021871_T003"	0.1791	3.13898095238095	21	927	"sub1"
